Date,Close,Volatility,MA_25,MA_100,Decline_Since_Last_Peak,Days_Since_Last_Peak,One_Week_Growth,RSI,Price_to_MA25,Price_to_MA100,Target
2024-04-19,76.16114807128906,0.10484659687261806,76.16114807128906,76.16114807128906,-0.4901827980690405,0,0.0,50.0,1.0,1.0,0
2024-04-22,79.47745513916016,0.047026998567095205,77.81930160522461,77.81930160522461,-0.46798367905755517,0,0.0,50.0,1.0213077411353204,1.0213077411353204,0
2024-04-23,82.38097381591797,0.031014341399477136,79.33985900878906,79.33985900878906,-0.4485477356004873,0,0.0,50.0,1.0383302270147974,1.0383302270147974,0
2024-04-24,79.6363754272461,0.058356191224351074,79.41398811340332,79.41398811340332,-0.46691987817411523,1,0.0,50.0,1.0028003544353572,1.0028003544353572,0
2024-04-25,82.5898666381836,0.06466499364539552,80.04916381835938,80.04916381835938,-0.4471494221972907,0,0.0,50.0,1.0317392799453766,1.0317392799453766,0
2024-04-26,87.69027709960938,0.058984945922577525,81.3226826985677,81.3226826985677,-0.41300764445374155,0,0.1513780887011933,50.0,1.0783003485588876,1.0783003485588876,0
2024-04-29,87.7122573852539,0.031120473620821116,82.23547908238002,82.23547908238002,-0.4128605100156623,0,0.10361180075123344,50.0,1.0665987279941238,1.0665987279941238,0
2024-04-30,86.35794830322266,0.02887433807960853,82.75078773498535,82.75078773498535,-0.42192615679536394,1,0.04827540029074329,50.0,1.04359064930946,1.04359064930946,0
2024-05-01,82.99864196777344,0.05577303563298451,82.77832709418402,82.77832709418402,-0.44441310978568116,2,0.04222023569617428,50.0,1.0026615043009839,1.0026615043009839,0
2024-05-02,85.77323913574219,0.03596256502114607,83.07781829833985,83.07781829833985,-0.42584015755897175,3,0.03854434723214384,50.0,1.032444530834005,1.032444530834005,0
2024-05-03,88.74372100830078,0.025527085136633553,83.59290036288175,83.59290036288175,-0.40595596732542993,0,0.012013235030547076,50.0,1.061617919979556,1.061617919979556,0
2024-05-06,92.09300994873047,0.03540665552229392,84.30124282836914,84.30124282836914,-0.3835360700509051,0,0.04994458806635449,50.0,1.0924276660573649,1.0924276660573649,0
2024-05-07,90.50782775878906,0.03040677793209056,84.77867243840144,84.77867243840144,-0.39414716467188254,1,0.04805440074832745,50.0,1.0675777899748349,1.0675777899748349,0
2024-05-08,90.36589813232422,0.019825017504047332,85.17775998796735,85.17775998796735,-0.3950972312986052,2,0.08876357479934827,71.80287807897608,1.0609095395921397,1.0609095395921397,0
2024-05-09,88.70174407958984,0.031382162728449285,85.41269226074219,85.41269226074219,-0.4062369578420255,3,0.03414240820744907,68.31302404025806,1.0385077642653746,1.0385077642653746,0
2024-05-10,89.8321762084961,0.024074011336331518,85.6889100074768,85.6889100074768,-0.39866992715083377,4,0.012265151695560528,66.15215621682606,1.0483524204084025,1.0483524204084025,0
2024-05-13,90.3529052734375,0.02728842212060718,85.96326267018037,85.96326267018037,-0.3951842045537419,7,-0.01889507874986074,63.43392672144135,1.0510641693545195,1.0510641693545195,0
2024-05-14,91.30941772460938,0.030324031498852246,86.26027128431532,86.26027128431532,-0.3887813795725308,8,0.008856581642381345,70.93233150598346,1.058533857651015,1.058533857651015,0
2024-05-15,94.58174133300781,0.0352863621850272,86.69824339214124,86.69824339214124,-0.366876682649045,0,0.04665303270167542,71.26095478222996,1.090930307609683,1.090930307609683,0
2024-05-16,94.31088256835938,0.01808032190239843,87.07887535095215,87.07887535095215,-0.3686897915767398,1,0.06323594363304275,64.16348885202385,1.083051224401558,1.083051224401558,0
2024-05-17,92.43183898925781,0.031090697214534224,87.33377838134766,87.33377838134766,-0.3812679730257275,2,0.028939105012084188,59.3534300925205,1.0583744423108457,1.0583744423108457,0
2024-05-20,94.73167419433594,0.018773274739583266,87.67004637284712,87.67004637284712,-0.36587304294854756,0,0.048462956533017465,65.99585457129558,1.0805477824370802,1.0805477824370802,0
2024-05-21,95.33735656738281,0.023718215406846727,88.00340768565302,88.00340768565302,-0.36181864906786937,0,0.044113071172151797,76.34107791796586,1.0833371010805237,1.0833371010805237,0
2024-05-22,94.90158081054688,0.02902812835228128,88.29083156585693,88.29083156585693,-0.3647357003813749,1,0.003381619676602776,71.64937447752499,1.0748746968110605,1.0748746968110605,0
2024-05-23,103.74608612060547,0.047045938933437184,88.90904174804687,88.90904174804687,-0.30553122324538223,0,0.10004363542465189,77.82724491326584,1.1668789144596143,1.1668789144596143,0
2024-05-24,106.41471099853516,0.033269811653312574,90.11918426513672,89.5823367192195,-0.2876676418430118,0,0.15127765672716298,77.25286397130773,1.1808219511336886,1.1878983613932048,0
2024-05-28,113.8429183959961,0.045861902731243395,91.49380279541016,90.48087678132234,-0.2379437602230601,0,0.20174080490179724,86.32642817999972,1.2442691736243703,1.258198665239905,0
2024-05-29,114.76643371582031,0.040610311053882166,92.78922119140626,91.34821810041156,-0.23176181564611578,0,0.2037929081315084,87.08265552333502,1.23685092128405,1.2563620407971947,0
2024-05-30,110.44364929199219,0.05369383469734123,94.0215121459961,92.00668124494881,-0.26069822108795526,1,0.16377038557947854,80.57173851428317,1.1746636144342784,1.2003872740280541,0
2024-05-31,109.57710266113281,0.051341988976161906,95.10100158691407,92.59236195882161,-0.26649882139237696,2,0.05620468933882239,77.97132363447243,1.1522181768084623,1.1834356564946986,0
2024-06-03,114.94136047363281,0.026377180186686913,96.191044921875,93.31329739478326,-0.23059086861512634,0,0.08012660463096144,80.62953452080676,1.1949278705412396,1.2317790034505702,0
2024-06-04,116.37763214111328,0.02207992178875263,97.33765991210937,94.03405785560608,-0.2209765702324101,0,0.022265010251233397,80.85832732428197,1.1956074580608982,1.2376115079476508,0
2024-06-05,122.37757110595703,0.04207952189102714,98.77844482421875,94.89295219652581,-0.18081341392139988,0,0.0663184970004651,82.06285146319755,1.238909676334084,1.2896381477573788,0
2024-06-06,120.93630981445312,0.058582149610015156,100.29595153808594,95.65893330293544,-0.19046111248547806,1,0.09500465250582524,79.90528950780777,1.2057945306848135,1.264244808495497,0
2024-06-07,120.82636260986328,0.030642049526664744,101.69807647705078,96.3780027117048,-0.19119709109955643,2,0.10266068070369405,83.21218000144566,1.1880889668265162,1.2536715766074835,0
2024-06-10,121.72789764404297,0.05059397024948199,103.01744354248046,97.0821664598253,-0.18516228096069134,5,0.05904347349331207,82.64446386749617,1.1816241352742074,1.2538646600394585,0
2024-06-11,120.8582763671875,0.03391644080370976,104.16805419921874,97.72476402488914,-0.1909834627224355,6,0.038500905574717637,80.66475232624995,1.160223998578769,1.2367210867493788,0
2024-06-12,125.14643859863281,0.035023546595973155,105.5535986328125,98.44638703998767,-0.16227881572558167,0,0.0226256124194395,83.26156209915003,1.1856198198791648,1.2712141335141118,0
2024-06-13,129.55455017089844,0.020403426865303984,107.12114471435547,99.24403224847255,-0.1327712365400844,0,0.07126263708284042,81.45165474247939,1.2094208899313288,1.3054140106534455,0
2024-06-14,131.82359313964844,0.034779845953867294,108.84601867675781,100.05852127075195,-0.117582427459811,0,0.09101681365095926,81.26923464763168,1.2111016529794039,1.3174649341752935,0
2024-06-17,130.92396545410156,0.031205306602515297,110.48969024658203,100.81133698254096,-0.12360446994525026,3,0.07554609902940879,75.04506518090842,1.184942822827324,1.2987027984439454,0
2024-06-18,135.52198791503906,0.04300746847566052,112.29645355224609,101.63778105236236,-0.09282564104345027,0,0.1213298086702872,77.4725110486983,1.2068234002776166,1.3333820013762405,1
2024-06-20,130.72406005859375,0.08040050063671074,113.87303924560547,102.31420614553052,-0.12494262216550434,2,0.04456875898681689,76.5101505124124,1.147980776877689,1.2776726222422465,0
2024-06-21,126.51583862304688,0.049795482176583715,115.15040313720704,102.86424324729226,-0.15311215127197492,3,-0.02345507389623236,70.36299834542166,1.0987007876324792,1.2299301937107012,0
2024-06-24,118.05946350097656,0.052093462189459164,116.10034637451172,103.20191480848524,-0.2097185130770392,6,-0.10441324887943793,53.489054659261065,1.016874343510959,1.1439658238906023,0
2024-06-25,126.03605651855469,0.05924092810201936,117.4445150756836,103.69830919348675,-0.15632377788532115,7,-0.037333951187572656,59.42756441944491,1.073154045868677,1.2154109116995224,0
2024-06-26,126.3459243774414,0.04376434443248052,118.7090850830078,104.18017334633686,-0.15424954490976128,8,-0.06770903879708645,54.357541225486635,1.0643323911484408,1.2127636220897489,0
2024-06-27,123.93695831298828,0.028122526479255706,119.85306915283203,104.59177303314209,-0.17037498904535336,9,-0.051919300414654534,53.226363481694264,1.0340741308422283,1.184958957275887,0
2024-06-28,123.48715209960938,0.039813766347499446,120.99649200439453,104.9773930140904,-0.17338595921745928,10,-0.023939188613857687,52.84018216646886,1.0205845645105511,1.1763213826717391,0
2024-07-01,124.246826171875,0.04867574671918115,121.8165216064453,105.36278167724609,-0.1683007560697935,13,0.05240886657804644,52.696924473110485,1.0199505332559184,1.1792287959184269,0
2024-07-02,122.61751556396484,0.019648352487231197,122.4646337890625,105.70110979267196,-0.17920724312043085,14,-0.027123515674949528,51.85340284173379,1.0012483748995296,1.160040001514399,0
2024-07-03,128.22511291503906,0.05687981226898918,123.03992156982422,106.13426369887132,-0.14167039311911322,15,0.014873360948184144,53.15572808974001,1.0421423492396513,1.2081405989572307,0
