Date,Low,Close,Volatility,MA_25,MA_100,RSI_14,Month_Growth_Rate,STOCH_%K,STOCH_%D,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Target
2024-04-19,75.56745676539116,76.16114807128906,0.10484659687261806,76.16114807128906,76.16114807128906,70.10287437324816,0.0,6.813426272332217,6.813426272332217,0.7071067811865476,0.0,2.2718685126965625,18.709999084472656,0.0,0,0.0,0
2024-04-22,76.36104864748893,79.47745513916016,0.047026998567095205,77.81930160522461,77.81930160522461,70.10287437324816,0.043543291453103275,44.872622152218575,25.843024212275395,0.7071067811865476,0.029505011353000727,2.2718685126965625,16.940000534057617,0.043543291453103275,1,0.043543291453103275,0
2024-04-23,80.22307798101387,82.38097381591797,0.031014341399477136,79.33985900878906,79.33985900878906,70.10287437324816,0.08166664896919579,78.19450212233039,43.293516848960394,0.7071067811865476,0.048106046563421365,2.2538575896013517,15.6899995803833,0.08166664896919579,2,0.08166664896919579,0
2024-04-24,79.14263160089992,79.63638305664062,0.05835619122435105,79.41399002075195,79.41399002075195,70.10287437324816,0.04563002361911143,46.696539123228895,44.14427241752752,0.7071067811865476,0.0448679169087155,2.20478541691352,15.970000267028809,0.04563002361911143,3,0.04563002361911143,0
2024-04-25,78.18311074273281,82.5898666381836,0.06466499364539552,80.04916534423828,80.04916534423828,70.10287437324816,0.08440942304174646,80.59183526362283,51.43378498674658,0.4172455801661127,0.04186723554138356,2.143952200643869,15.369999885559082,0.08440942304174646,4,0.08440942304174646,0
2024-04-26,83.34448669778978,87.69026947021484,0.0589849459225776,81.3226826985677,81.3226826985677,70.10287437324816,0.1513779885268298,95.31630020201305,58.74753752262433,0.37302316471826613,0.08320832624675913,2.2110688711446103,15.029999732971191,0.1513779885268298,5,0.1513779885268298,0
2024-04-29,85.22252257935692,87.7122573852539,0.031120473620821116,82.23547908238002,82.23547908238002,70.10287437324816,0.15166669104242844,95.48918142699854,63.996343794677784,0.2458877577142969,0.07721925076067442,2.220025327834538,14.670000076293945,0.15166669104242844,6,0.10361180075123336,0
2024-04-30,86.2559953107839,86.35794067382812,0.02887433807960858,82.75078678131104,82.75078678131104,70.10287437324816,0.1338844392549672,81.70739555661093,66.21022526491943,0.2508616546934577,0.07243798753749939,2.231606951608935,15.649999618530273,0.1338844392549672,7,0.04827530767961997,0
2024-05-01,81.21355734292688,82.99864959716797,0.055773035632984434,82.77832709418402,82.77832709418402,70.10287437324816,0.08977676543792125,56.27026714609984,65.10578547393948,0.4553149532254449,0.07060533813498743,2.2161022480912633,15.390000343322754,0.08977676543792125,8,0.042220231651354176,0
2024-05-02,83.15756927733226,85.77323913574219,0.03596256502114607,83.07781829833985,83.07781829833985,70.10287437324816,0.1262072763852762,77.27993518872213,66.32320044541774,0.29721706789658303,0.0673459166883155,2.187270992063101,14.680000305175781,0.1262072763852762,9,0.038544347232143755,0
2024-05-03,86.99561241116382,88.74372100830078,0.025527085136633553,83.59290036288175,83.59290036288175,70.10287437324816,0.1652098642897828,96.40221324178424,69.05765615417833,0.16205301837995112,0.0724864315463542,2.1513220799212713,13.489999771118164,0.1652098642897828,10,0.012013323079634921,0
2024-05-06,89.00959152215785,92.093017578125,0.035406655522293946,84.30124346415202,84.30124346415202,70.10287437324816,0.20918630969064755,99.51846717518103,71.59605707259523,0.05337521539307997,0.09702647702304128,2.1115904793495077,13.489999771118164,0.20918630969064755,11,0.0499446750484338,0
2024-05-07,88.96560776051032,90.50782012939453,0.03040677793209061,84.77867243840144,84.77867243840144,70.10287437324816,0.18837258131503695,89.97226041975863,73.00961117622317,0.04917285039265862,0.09334218867119182,2.1137191065066494,13.229999542236328,0.18837258131503695,12,0.04805440499375039,0
2024-05-08,89.37439205191707,90.36589050292969,0.01982501750404741,85.1777594430106,85.1777594430106,70.10287437324816,0.13700030209453168,89.11754698324738,74.16017801958205,-0.06298161150021707,0.09008632879039016,2.1176396013369283,13.0,0.18650903763090035,13,0.08876338279620756,0
2024-05-09,88.18601596391863,88.70175170898438,0.03138216272844935,85.41269226074219,85.41269226074219,64.45039058276728,0.07672618567474473,79.09594809066526,74.48922935765427,-0.0744701503172103,0.07794023442839167,2.1088873005939317,12.6899995803833,0.16465880511618522,14,0.034142497155874106,0
2024-05-10,89.18149955504683,89.83216857910156,0.02407401133633154,85.68890953063965,85.68890953063965,66.43046965743463,0.12802923903775593,85.90342382222063,75.20261651168965,-0.20031543729001178,0.06911828349093134,2.1370241818595517,12.550000190734863,0.17950123985809702,15,0.012265065724469358,0
2024-05-13,88.48385608988069,90.3529052734375,0.02728842212060718,85.96326222139247,85.96326222139247,67.33312008404494,0.09399504989229317,89.03934872119598,76.01654193577826,-0.30961151265734504,0.06331222615002005,2.1645355597008624,13.600000381469727,0.18633854086422827,16,-0.01889516002894916,0
