Date,Portfolio_Value,Cash,Position_Value
2023-04-11,101188.3306635517,95601.80205959774,5586.528603953949
2023-04-12,101229.12002993518,95601.80205959774,5627.3179703374335
2023-04-13,101223.04556833171,95601.80205959774,5621.243508733967
2023-04-14,101197.87747794387,95601.80205959774,5596.075418346132
2023-04-17,101064.22345615044,95601.80205959774,5462.421396552702
2023-04-18,101069.43077809853,95601.80205959774,5467.628718500777
2023-04-19,101023.43305499411,95601.80205959774,5421.630995396359
2023-04-20,100985.24683219823,95601.80205959774,5383.444772600482
2023-04-21,100971.36087028621,95601.80205959774,5369.558810688475
2023-04-24,101048.60218015479,95601.80205959774,5446.800120557053
2023-04-25,100924.49600752641,95601.80205959774,5322.693947928665
2023-04-26,100831.6327318136,95601.80205959774,5229.830672215865
2023-04-27,100859.4053454862,95601.80205959774,5257.603285888452
2023-04-28,100941.8525976057,95601.80205959774,5340.0505380079585
2023-05-01,100910.60935576583,95601.80205959774,5308.8072961680855
2023-05-02,100812.53944795353,95601.80205959774,5210.737388355783
2023-05-03,100719.6768620893,95601.80205959774,5117.874802491556
2023-05-04,100696.24374086082,95601.80205959774,5094.441681263078
2023-05-05,100868.95112510552,95601.80205959774,5267.149065507777
2023-05-08,100718.80834273677,95601.80205959774,5117.006283139019
2023-05-09,100718.80834273677,95601.80205959774,5117.006283139019
2023-05-10,100535.68596967163,95601.80205959774,4933.883910073885
2023-05-11,100629.41776473697,95601.80205959774,5027.615705139222
2023-05-12,100643.30269187612,95601.80205959774,5041.500632278371
2023-05-15,100680.62246486517,95601.80205959774,5078.820405267427
2023-05-16,100647.6425292445,95601.80205959774,5045.840469646766
2023-05-17,100715.33702472091,95601.80205959774,5113.53496512316
2023-05-18,100657.1893436367,95601.80205959774,5055.38728403895
2023-05-19,100733.5628240013,95601.80205959774,5131.7607644035625
2023-05-22,100725.75166861706,95601.80205959774,5123.949609019308
2023-05-23,100781.29586118937,95601.80205959774,5179.493801591624
2023-05-24,100756.12777080153,95601.80205959774,5154.325711203789
2023-05-25,100705.7909001773,95601.80205959774,5103.988840579548
2023-05-26,100717.07233880454,95601.80205959774,5115.270279206803
2023-05-30,100686.69658154435,95601.80205959774,5084.894521946608
2023-05-31,100605.98464350849,95601.80205959774,5004.182583910744
2023-06-01,100645.906180388,95601.80205959774,5044.1041207902645
2023-06-02,100782.16369069333,95601.80205959774,5180.361631095589
2023-06-05,100756.9956003055,95601.80205959774,5155.193540707754
2023-06-06,100760.46726324563,95601.80205959774,5158.665203647899
2023-06-07,100812.53944795353,95601.80205959774,5210.737388355783
2023-06-08,100799.48164925257,95601.80205959774,5197.679589654833
2023-06-09,100765.53282131211,95601.80205959774,5163.730761714363
2023-06-12,100754.21654533195,95601.80205959774,5152.414485734207
2023-06-13,100717.65595069672,95601.80205959774,5115.853891098976
2023-06-14,100691.54173299196,95601.80205959774,5089.7396733942205
2023-06-15,100687.18913342498,95601.80205959774,5085.387073827237
2023-06-16,100663.6863374907,95601.80205959774,5061.884277892957
2023-06-20,100583.60112688277,95601.80205959774,4981.799067285036
2023-06-21,100604.49319089515,95601.80205959774,5002.6911312974125
2023-06-22,100521.79655851675,95601.80205959774,4919.994498919016
2023-06-23,100482.62523195962,95601.80205959774,4880.823172361882
2023-06-26,100585.341959755,95601.80205959774,4983.539900157257
2023-06-27,100574.89592774882,95601.80205959774,4973.093868151068
2023-06-28,100603.6226019969,95601.80205959774,5001.8205423991585
2023-06-29,100695.89364271038,95601.80205959774,5094.091583112631
2023-06-30,100720.26771739149,95601.80205959774,5118.4656577937385
2023-07-03,100755.95806805274,95601.80205959774,5154.156008455001
2023-07-05,100728.10232762719,95601.80205959774,5126.300268029451
2023-07-06,100616.67971084928,95601.80205959774,5014.877651251537
2023-07-07,100703.72859787037,95601.80205959774,5101.926538272631
2023-07-10,100711.5628631818,95601.80205959774,5109.760803584058
2023-07-11,100872.60283852305,95601.80205959774,5270.800778925295
2023-07-12,100939.63025043001,95601.80205959774,5337.828190832265
2023-07-13,100950.0762824362,95601.80205959774,5348.274222838454
2023-07-14,100770.75566485306,95601.80205959774,5168.953605255315
2023-07-17,100762.92208939021,95601.80205959774,5161.120029792461
2023-07-18,100831.6899892451,95601.80205959774,5229.887929647367
2023-07-19,100838.653320734,95601.80205959774,5236.851261136253
2023-07-20,100864.76857321161,95601.80205959774,5262.966513613868
2023-07-21,100889.14195804414,95601.80205959774,5287.339898446402
2023-07-24,101026.67913745111,95601.80205959774,5424.877077853359
2023-07-25,101121.56194485934,95601.80205959774,5519.759885261594
2023-07-26,101072.81517519426,95601.80205959774,5471.013115596525
2023-07-27,100985.76628817318,95601.80205959774,5383.964228575431
2023-07-28,101005.787418363,95601.80205959774,5403.985358765268
2023-07-31,101097.1889049511,95601.80205959774,5495.386845353346
2023-08-01,101054.53487787665,95601.80205959774,5452.73281827891
2023-08-02,100952.68770420668,95601.80205959774,5350.885644608929
2023-08-03,101017.10334941887,95601.80205959774,5415.301289821138
2023-08-04,101131.13738796728,95601.80205959774,5529.335328369529
2023-08-07,101164.21666178234,95601.80205959774,5562.414602184602
2023-08-08,101151.15955292997,95601.80205959774,5549.357493332224
2023-08-09,101156.38274139521,95601.80205959774,5554.580681797462
2023-08-10,101149.41803020917,95601.80205959774,5547.61597061143
2023-08-11,101333.09090243501,95601.80205959774,5731.288842837266
2023-08-14,101269.5444664239,95601.80205959774,5667.742406826167
2023-08-15,101133.74915466203,95601.80205959774,5531.94709506429
2023-08-16,101046.70026764093,95601.80205959774,5444.898208043196
2023-08-17,101099.80067164585,95601.80205959774,5497.998612048107
2023-08-18,101179.01391365837,95601.80205959774,5577.21185406063
2023-08-21,101149.41803020917,95601.80205959774,5547.61597061143
2023-08-22,101078.03767381093,95601.80205959774,5476.23561421319
2023-08-23,100983.15486640269,95601.80205959774,5381.352806804955
2023-08-24,100942.24132727619,95601.80205959774,5340.439267678455
2023-08-25,100984.89604419921,95601.80205959774,5383.0939846014635
2023-08-28,101019.71580596222,95601.80205959774,5417.913746364473
2023-08-29,101033.64350371285,95601.80205959774,5431.841444115104
2023-08-30,101053.6642889784,95601.80205959774,5451.862229380656
2023-08-31,101067.59198672904,95601.80205959774,5465.789927131287
2023-09-01,101222.53887455535,95601.80205959774,5620.736814957606
2023-09-05,101362.6867858842,95601.80205959774,5760.884726286466
2023-09-06,101309.58810650073,95601.80205959774,5707.786046902986
2023-09-07,101238.01079833509,95601.80205959774,5636.208738737351
2023-09-08,101299.9850694499,95601.80205959774,5698.183009852159
2023-09-11,101174.2901755595,95601.80205959774,5572.488115961744
2023-09-12,101400.36769460086,95601.80205959774,5798.565635003127
2023-09-13,101390.76638217148,95601.80205959774,5788.964322573731
2023-09-14,101476.30829498636,95601.80205959774,5874.506235388615
2023-09-15,101375.92670460825,95601.80205959774,5774.124645010506
2023-09-18,101390.76638217148,95601.80205959774,5788.964322573731
2023-09-19,101346.24803933037,95601.80205959774,5744.445979732629
2023-09-20,101210.0788296423,95601.80205959774,5608.276770044561
2023-09-21,101062.56126601547,95601.80205959774,5460.759206417724
2023-09-22,101091.36692792509,95601.80205959774,5489.564868327344
2023-09-25,101114.93491454945,95601.80205959774,5513.1328549517075
2023-09-26,101114.06225610548,95601.80205959774,5512.2601965077365
2023-09-27,101327.91738306698,95601.80205959774,5726.115323469236
2023-09-28,101352.3583730596,95601.80205959774,5750.556313461856
2023-09-29,101265.0704535082,95601.80205959774,5663.268393910457
2023-10-02,101039.86662768364,95601.80205959774,5438.064568085903
2023-10-03,101053.83226710575,95601.80205959774,5452.030207508013
2023-10-04,100842.59477055188,95601.80205959774,5240.792710954141
2023-10-05,100782.44107082204,90561.37828658745,10221.062784234588
2023-10-06,101123.03042051084,90561.37828658745,10561.652133923384
2023-10-09,101601.22868320046,90561.37828658745,11039.850396613001
2023-10-10,101566.82526543784,90561.37828658745,11005.446978850387
2023-10-11,101458.45660662187,90561.37828658745,10897.07832003442
2023-10-12,101436.09513276968,90561.37828658745,10874.716846182235
2023-10-13,101633.91172615852,90561.37828658745,11072.533439571072
2023-10-16,101805.92541636471,90561.37828658745,11244.54712977726
2023-10-17,101833.44665518777,90561.37828658745,11272.068368600323
2023-10-18,102000.30058042309,90561.37828658745,11438.922293835634
2023-10-19,101993.4190812049,90561.37828658745,11432.040794617458
2023-10-20,101773.24237340664,90561.37828658745,11211.86408681919
2023-10-23,101367.28965668721,90561.37828658745,10805.911370099759
2023-10-24,101317.40626429059,90561.37828658745,10756.027977703134
2023-10-25,101444.69496762828,90561.37828658745,10883.316681040822
2023-10-26,101444.69496762828,90561.37828658745,10883.316681040822
2023-10-27,101265.80181736805,90561.37828658745,10704.423530780588
2023-10-30,101169.47306329837,90561.37828658745,10608.094776710921
2023-10-31,101193.55559167647,90561.37828658745,10632.177305089026
2023-11-01,101116.14892129265,90561.37828658745,10554.770634705208
2023-11-02,101444.69496762828,90561.37828658745,10883.316681040822
2023-11-03,101399.97134020252,90561.37828658745,10838.593053615075
2023-11-06,101183.2340225706,90561.37828658745,10621.855735983141
2023-11-07,100916.61331254203,90561.37828658745,10355.23502595458
2023-11-08,101080.02716788964,90561.37828658745,10518.64888130218
2023-11-09,100981.97871873679,90561.37828658745,10420.600432149346
2023-11-10,101050.78419481928,90561.37828658745,10489.405908231822
2023-11-13,101159.15217391387,90561.37828658745,10597.773887326412
2023-11-14,101179.79531212564,90561.37828658745,10618.417025538183
2023-11-15,101105.82803190815,90561.37828658745,10544.4497453207
2023-11-16,100935.5347165065,90561.37828658745,10374.156429919056
2023-11-17,101047.34276548881,90561.37828658745,10485.964478901356
2023-11-20,101078.30543364234,90561.37828658745,10516.927147054883
2023-11-21,101011.2203323644,90561.37828658745,10449.842045776952
2023-11-22,100918.3330076252,90561.37828658745,10356.954721037748
2023-11-24,100909.73181332386,90561.37828658745,10348.353526736406
2023-11-27,100859.84910064861,90561.37828658745,10298.470814061158
2023-11-28,100892.5314638853,90561.37828658745,10331.153177297852
2023-11-29,100938.97478639422,90561.37828658745,10377.596499806767
2023-11-30,100735.99910775588,90561.37828658745,10174.620821168426
2023-12-01,100680.95459094562,90561.37828658745,10119.576304358172
2023-12-04,100514.10066571031,90561.37828658745,9952.72237912286
2023-12-05,100414.33184175294,90561.37828658745,9852.95355516548
2023-12-06,100270.71206237073,85546.54224210806,14724.169820262667
2023-12-07,100296.86570080856,85546.54224210806,14750.323458700506
2023-12-08,100315.17365977805,85546.54224210806,14768.63141766999
2023-12-11,100469.47579989982,85546.54224210806,14922.933557791765
2023-12-12,100074.56286455941,85546.54224210806,14528.020622451359
2023-12-13,100511.32079727437,85546.54224210806,14964.778555166311
2023-12-14,100914.07735176814,85546.54224210806,15367.535109660084
2023-12-15,100861.77316536495,85546.54224210806,15315.230923256888
2023-12-18,100969.0001985191,85546.54224210806,15422.457956411045
2023-12-19,101316.83493641941,85546.54224210806,15770.29269431135
2023-12-20,101282.83458835572,85546.54224210806,15736.292346247667
2023-12-21,101353.44982420088,85546.54224210806,15806.907582092826
2023-12-22,101450.21457785391,85546.54224210806,15903.672335745852
2023-12-26,101614.98002763432,85546.54224210806,16068.437785526252
2023-12-27,101510.36753419794,85546.54224210806,15963.825292089885
2023-12-28,101230.53040195252,85546.54224210806,15683.988159844468
2023-12-29,101162.53073598265,85546.54224210806,15615.98849387459
2024-01-02,101251.45084032482,85546.54224210806,15704.908598216756
2024-01-03,101397.90936129322,85546.54224210806,15851.367119185163
2024-01-04,101008.22859586087,85546.54224210806,15461.686353752815
2024-01-05,100961.15348889325,85546.54224210806,15414.611246785196
2024-01-08,100785.92885008421,85546.54224210806,15239.386607976148
2024-01-09,100574.08726317869,85546.54224210806,15027.545021070639
2024-01-10,100401.47716408744,85546.54224210806,14854.93492197938
2024-01-11,100487.78272871181,85546.54224210806,14941.240486603756
2024-01-12,100731.00806364823,85546.54224210806,15184.465821540176
2024-01-16,100354.40205711982,85546.54224210806,14807.859815011761
2024-01-17,100249.78853352596,85546.54224210806,14703.246291417901
2024-01-18,100315.17365977805,85546.54224210806,14768.63141766999
2024-01-19,100302.09581040163,85546.54224210806,14755.553568293577
2024-01-22,100385.78683530822,85546.54224210806,14839.244593200165
2024-01-23,100383.17126543295,85546.54224210806,14836.629023324882
2024-01-24,100534.85989599442,85546.54224210806,14988.31765388636
2024-01-25,100717.93021427182,85546.54224210806,15171.387972163764
2024-01-26,100819.92610767542,85546.54224210806,15273.383865567355
2024-01-29,100772.8510007078,85546.54224210806,15226.308758599736
2024-01-30,100950.69223954962,85546.54224210806,15404.14999744156
2024-01-31,100602.85647149182,85546.54224210806,15056.314229383759
2024-02-01,100537.47340555472,85546.54224210806,14990.931163446658
2024-02-02,100464.24672046425,85546.54224210806,14917.704478356187
2024-02-05,100448.55227105506,85546.54224210806,14902.010028946997
2024-02-06,100602.85647149182,85546.54224210806,15056.314229383759
2024-02-07,100615.93432086823,85546.54224210806,15069.392078760173
2024-02-08,100728.39146361547,85546.54224210806,15181.8492215074
2024-02-09,100576.70283305398,85546.54224210806,15030.160590945921
2024-02-12,100723.1603238649,85546.54224210806,15176.618081756835
2024-02-13,100613.31875099294,85546.54224210806,15066.77650888489
2024-02-14,100532.24329596164,85546.54224210806,14985.701053853585
2024-02-15,101267.14322941902,85546.54224210806,15720.600987310958
2024-02-16,101374.37129273066,85546.54224210806,15827.829050622608
2024-02-20,101123.30233864087,85546.54224210806,15576.760096532818
2024-02-21,101361.29550366924,85546.54224210806,15814.753261561182
2024-02-22,101376.98583244845,85546.54224210806,15830.443590340396
2024-02-23,101243.60619101395,85546.54224210806,15697.063948905894
2024-02-26,101361.29550366924,85546.54224210806,15814.753261561182
2024-02-27,101395.29379141793,85546.54224210806,15848.75154930988
2024-02-28,101306.37368707577,85546.54224210806,15759.831444967715
2024-02-29,101397.90936129322,85546.54224210806,15851.367119185163
2024-03-01,101594.05752894704,85546.54224210806,16047.515286838978
2024-03-04,101416.2162901052,85546.54224210806,15869.674047997154
2024-03-05,101390.06368182486,85546.54224210806,15843.52143971681
2024-03-06,101523.44435341687,85546.54224210806,15976.902111308804
2024-03-07,101570.69046652835,85546.54224210806,16024.148224420296
2024-03-08,101505.0714945253,85546.54224210806,15958.529252417246
2024-03-11,101694.05491681378,85546.54224210806,16147.512674705724
2024-03-12,101594.31197784786,85546.54224210806,16047.769735739803
2024-03-13,101835.79016567577,85546.54224210806,16289.247923567724
2024-03-14,101972.27882242482,85546.54224210806,16425.73658031676
2024-03-15,101990.65168131638,85546.54224210806,16444.109439208318
2024-03-18,102135.01280162859,85546.54224210806,16588.47055952053
2024-03-19,102353.43455727046,91844.56103272225,10508.87352454821
2024-03-20,102309.14293584952,91844.56103272225,10464.581903127268
2024-03-21,102332.1096533124,91844.56103272225,10487.548620590147
2024-03-22,102312.42527516228,91844.56103272225,10467.864242440037
2024-03-25,102433.81967801163,91844.56103272225,10589.25864528937
2024-03-26,102232.041442118,91844.56103272225,10387.480409395743
2024-03-27,102376.40127473335,91844.56103272225,10531.840242011089
2024-03-28,102505.99959431929,91844.56103272225,10661.438561597044
2024-04-01,102734.02624314014,91844.56103272225,10889.465210417888
2024-04-02,102873.24967857833,95977.10822187201,6896.141456706313
2024-04-03,102919.38785730586,95977.10822187201,6942.27963543385
2024-04-04,102911.18603307665,95977.10822187201,6934.077811204636
2024-04-05,103077.28363745789,95977.10822187201,7100.175415585874
2024-04-08,103023.96815832057,95977.10822187201,7046.8599364485535
2024-04-09,103005.51304779165,95977.10822187201,7028.404825919647
2024-04-10,103041.8494126108,98624.1045140621,4417.7448985486935
2024-04-11,103062.3554822036,98624.1045140621,4438.250968141491
2024-04-12,103046.33421935374,98624.1045140621,4422.229705291633
2024-04-15,103003.40059500012,98624.1045140621,4379.296080938021
2024-04-16,102905.99789619916,98624.1045140621,4281.893382137056
2024-04-17,102852.16965214553,98624.1045140621,4228.0651380834315
2024-04-18,102856.01413150133,98624.1045140621,4231.909617439228
2024-04-19,102893.82211871826,98624.1045140621,4269.71760465617
2024-04-22,102917.53183727313,98624.1045140621,4293.427323211034
2024-04-23,102942.52321661546,98624.1045140621,4318.418702553358
2024-04-24,102938.67873725966,98624.1045140621,4314.574223197562
2024-04-25,102973.92340290168,98624.1045140621,4349.818888839581
2024-04-26,102967.51509896437,98624.1045140621,4343.410584902273
2024-04-29,102996.35196367567,98624.1045140621,4372.247449613571
2024-04-30,102862.42193243204,98624.1045140621,4238.317418369948
2024-05-01,102754.12536844095,98624.1045140621,4130.020854378853
2024-05-02,102767.582555206,98624.1045140621,4143.478041143906
2024-05-03,102750.28063758186,98624.1045140621,4126.176123519762
2024-05-06,102790.65144336714,98624.1045140621,4166.546929305038
2024-05-07,102793.85584683908,98624.1045140621,4169.751332776987
2024-05-08,102704.78344015003,98624.1045140621,4080.678926087933
2024-05-09,102740.66793017261,98624.1045140621,4116.563416110505
2024-05-10,102697.7338028124,98624.1045140621,4073.629288750306
2024-05-13,102655.44050584594,98624.1045140621,4031.335991783837
2024-05-14,102665.05271024861,98624.1045140621,4040.948196186505
2024-05-15,102685.5587798414,98624.1045140621,4061.4542657793027
2024-05-16,102652.23660538057,98624.1045140621,4028.1320913184773
2024-05-17,102687.480768016,98624.1045140621,4063.376253953907
2024-05-20,102697.7338028124,98624.1045140621,4073.629288750306
2024-05-21,102683.63628866021,98624.1045140621,4059.5317745981106
2024-05-22,102639.42050051256,98624.1045140621,4015.315986450449
2024-05-23,102594.56337896457,98624.1045140621,3970.4588649024686
2024-05-24,102593.92305157743,98624.1045140621,3969.818537515326
2024-05-28,102610.58363580125,98624.1045140621,3986.4791217391507
2024-05-29,102540.73563791753,98624.1045140621,3916.631123855433
2024-05-30,102546.50285995782,98624.1045140621,3922.3983458957164
2024-05-31,102629.16771721945,98624.1045140621,4005.0632031573446
2024-06-03,102505.49097227551,98624.1045140621,3881.386458213415
2024-06-04,102461.91576301829,98624.1045140621,3837.8112489561904
2024-06-05,102458.71186255293,98624.1045140621,3834.60734849083
2024-06-06,102474.09154049917,98624.1045140621,3849.9870264370757
2024-06-07,102435.6427228885,98624.1045140621,3811.5382088264037
2024-06-10,102514.11149918898,98624.1045140621,3890.0069851268836
2024-06-11,102522.47322921267,98624.1045140621,3898.368715150576
2024-06-12,102502.5340480451,98624.1045140621,3878.4295339830014
2024-06-13,102470.37507632015,98624.1045140621,3846.2705622580493
2024-06-14,102472.94770351695,98624.1045140621,3848.8431894548594
2024-06-17,102496.10235430143,98624.1045140621,3871.997840239329
2024-06-18,102564.28037031138,98624.1045140621,3940.1758562492732
2024-06-20,102640.17651941504,98624.1045140621,4016.072005352943
2024-06-21,102542.41190737367,98624.1045140621,3918.307393311562
2024-06-24,102692.27492381087,98624.1045140621,4068.1704097487645
2024-06-25,102682.62700594042,98624.1045140621,4058.5224918783138
2024-06-26,102667.83383367634,98624.1045140621,4043.7293196142427
2024-06-27,102656.25638253246,98624.1045140621,4032.1518684703606
2024-06-28,102678.12484547017,98624.1045140621,4054.0203314080723
2024-07-01,102668.47717910302,98624.1045140621,4044.3726650409158
2024-07-02,102635.03151652472,98624.1045140621,4010.9270024626167
2024-07-03,102632.4588893279,98624.1045140621,4008.3543752658065
2024-07-05,102598.36937831635,98624.1045140621,3974.264864254246
2024-07-08,102544.34169215038,98624.1045140621,3920.2371780882877
2024-07-09,102548.84385262063,98624.1045140621,3924.739338558529
2024-07-10,102573.92853968512,98624.1045140621,3949.8240256230183
2024-07-11,102578.43070015535,98624.1045140621,3954.32618609326
2024-07-12,102560.4215552678,98624.1045140621,3936.317041205705
2024-07-15,102611.87661423696,98624.1045140621,3987.772100174853
2024-07-16,102619.59449582739,98624.1045140621,3995.489981765284
2024-07-17,102685.84348157048,98624.1045140621,4061.738967508386
2024-07-18,102723.14821069565,98624.1045140621,4099.043696633547
2024-07-19,102684.55679071714,98624.1045140621,4060.4522766550394
2024-07-22,102561.06464919119,98624.1045140621,3936.960135129084
2024-07-23,102509.60959022204,98624.1045140621,3885.5050761599364
2024-07-24,102487.74087578103,98624.1045140621,3863.6363617189304
2024-07-25,102517.32772331576,98624.1045140621,3893.223209253661
2024-07-26,102517.97081723914,98624.1045140621,3893.86630317704
2024-07-29,102494.81616645466,98624.1045140621,3870.7116523925706
2024-07-30,102500.60501777826,98624.1045140621,3876.5005037161586
2024-07-31,102535.98021362998,98624.1045140621,3911.875699567889
2024-08-01,102443.36110748551,98624.1045140621,3819.2565934234226
2024-08-02,102333.37569887358,98624.1045140621,3709.2711848114864
2024-08-05,102237.54036860233,98624.1045140621,3613.4358545402424
2024-08-06,102228.2180378594,93511.38828168799,8716.82975617141
2024-08-07,102219.0064044826,88399.13265398995,13819.87375049266
2024-08-08,102815.0500679122,88399.13265398995,14415.91741392226
2024-08-09,102785.4946295048,88399.13265398995,14386.361975514856
2024-08-12,102925.88585122292,88399.13265398995,14526.753197232976
2024-08-13,102551.50990203748,88399.13265398995,14152.377248047536
2024-08-14,102423.43376735388,88399.13265398995,14024.301113363941
2024-08-15,102637.71454818483,88399.13265398995,14238.581894194887
2024-08-16,102588.45516314106,88399.13265398995,14189.322509151109
2024-08-19,102534.2695506646,88399.13265398995,14135.136896674656
2024-08-20,102233.78219749767,88399.13265398995,13834.649543507727
2024-08-21,102196.83886258274,88399.13265398995,13797.706208592788
2024-08-22,102216.54280921911,88399.13265398995,13817.410155229163
2024-08-23,102497.32428956103,88399.13265398995,14098.191635571084
2024-08-26,102529.34236013761,88399.13265398995,14130.209706147665
2024-08-27,102398.80359328484,88399.13265398995,13999.670939294892
2024-08-28,102384.02491098682,88399.13265398995,13984.892256996874
2024-08-29,102489.93542995918,88399.13265398995,14090.802775969234
2024-08-30,102433.28525912491,88399.13265398995,14034.15260513497
2024-09-03,102044.13255383009,88399.13265398995,13644.999899840146
2024-09-04,101854.4819470682,88399.13265398995,13455.349293078247
2024-09-05,101635.27493880458,88399.13265398995,13236.142284814629
2024-09-06,101208.04562423594,83337.42759030743,17870.618033928513
2024-09-09,101259.5675498865,83337.42759030743,17922.13995957907
2024-09-10,101062.96040807795,83337.42759030743,17725.532817770527
2024-09-11,100811.17019757825,83337.42759030743,17473.742607270822
2024-09-12,100924.99467807484,83337.42759030743,17587.56708776742
2024-09-13,100945.6896718799,83337.42759030743,17608.262081572473
2024-09-16,101028.47099014599,83337.42759030743,17691.043399838552
2024-09-17,101294.06099695608,83337.42759030743,17956.633406648652
2024-09-18,101187.13440004588,83337.42759030743,17849.70680973845
2024-09-19,101283.71148548476,83337.42759030743,17946.283895177323
2024-09-20,101149.19335422898,83337.42759030743,17811.765763921543
2024-09-23,101356.14732141711,83337.42759030743,18018.71973110968
2024-09-24,101411.33576229174,83337.42759030743,18073.908171984316
2024-09-25,100969.83360747815,83337.42759030743,17632.40601717072
2024-09-26,100552.47807435456,83337.42759030743,17215.05048404712
2024-09-27,100938.78910220177,83337.42759030743,17601.361511894338
2024-09-30,101114.70125020525,83337.42759030743,17777.27365989783
2024-10-01,101704.51730344741,83337.42759030743,18367.08971313999
2024-10-02,101770.05256970164,83337.42759030743,18432.624979394215
2024-10-03,102235.69866011348,83337.42759030743,18898.27106980606
2024-10-04,102570.27153192514,83337.42759030743,19232.84394161771
2024-10-07,102622.0096879607,83337.42759030743,19284.582097653278
2024-10-08,102073.58362232865,83337.42759030743,18736.156032021223
2024-10-09,101928.71597960155,83337.42759030743,18591.288389294114
2024-10-10,102159.81388238794,83337.42759030743,18822.386292080504
2024-10-11,102225.34780559629,83337.42759030743,18887.920215288857
2024-10-14,101932.16492139474,83337.42759030743,18594.73733108731
2024-10-15,101121.59913379166,83337.42759030743,17784.171543484226
2024-10-16,101018.12282172052,83337.42759030743,17680.69523141309
2024-10-17,101176.78623162041,83337.42759030743,17839.35864131299
2024-10-18,101156.0898947695,83337.42759030743,17818.66230446207
2024-10-21,101211.27833564414,83337.42759030743,17873.850745336702
2024-10-22,101307.85676412887,83337.42759030743,17970.42917382144
2024-10-23,101038.81915857145,83337.42759030743,17701.391568264014
2024-10-24,101049.16464090516,83337.42759030743,17711.737050597738
2024-10-25,101128.49970346979,83337.42759030743,17791.07211316236
2024-10-28,100800.82337219866,83337.42759030743,17463.39578189123
2024-10-29,100611.11545702239,83337.42759030743,17273.68786671495
2024-10-30,100642.15727620703,83337.42759030743,17304.729685899594
2024-10-31,100621.4609393561,83337.42759030743,17284.033349048674
