Date,Portfolio_Value,Cash,Position_Value
2023-04-10,100697.42147957654,97359.20959155275,3338.2118880237995
2023-04-11,100712.00566710939,97359.20959155275,3352.7960755566455
2023-04-12,100736.48591273864,97359.20959155275,3377.276321185894
2023-04-13,100732.84027987313,97359.20959155275,3373.6306883203833
2023-04-14,100717.73525807251,97359.20959155275,3358.525666519771
2023-04-17,100637.522019633,97359.20959155275,3278.312428080266
2023-04-18,100640.64764626615,97359.20959155275,3281.438054713413
2023-04-19,100613.04198101262,97359.20959155275,3253.832389459868
2023-04-20,100590.1236171601,97359.20959155275,3230.914025607366
2023-04-21,100581.7896478493,97359.20959155275,3222.5800562965605
2023-04-24,100628.14679580438,97359.20959155275,3268.9372042516297
2023-04-25,100553.66314832799,97359.20959155275,3194.45355677525
2023-04-26,100497.9307765443,97359.20959155275,3138.7211849915448
2023-04-27,100514.5987151659,97359.20959155275,3155.3891236131553
2023-04-28,100564.08066171872,97359.20959155275,3204.8710701659693
2023-05-01,100545.32938602605,97359.20959155275,3186.1197944732953
2023-05-02,100486.4722156446,97359.20959155275,3127.262624091845
2023-05-03,100430.74005086973,97359.20959155275,3071.53045931699
2023-05-04,100416.67628358696,97359.20959155275,3057.466692034209
2023-05-05,100520.32789211132,97359.20959155275,3161.11830055858
2023-05-08,100430.21880258426,97359.20959155275,3071.009211031523
2023-05-09,100430.21880258426,97359.20959155275,3071.009211031523
2023-05-10,100320.31676882901,97359.20959155275,2961.1071772762602
2023-05-11,100376.56956086277,97359.20959155275,3017.359969310031
2023-05-12,100384.90373718244,97359.20959155275,3025.694145629687
2023-05-15,100407.30064574062,97359.20959155275,3048.0910541878716
2023-05-16,100387.50790852126,97359.20959155275,3028.2983169685162
2023-05-17,100428.13525850435,97359.20959155275,3068.9256669516094
2023-05-18,100393.23729247553,97359.20959155275,3034.027700922791
2023-05-19,100439.07319214514,97359.20959155275,3079.8636005923936
2023-05-22,100434.3858907441,97359.20959155275,3075.176299191351
2023-05-23,100467.72093995192,97359.20959155275,3108.511348399171
2023-05-24,100452.6159181513,97359.20959155275,3093.4063265985587
2023-05-25,100422.40566754123,97359.20959155275,3063.1960759884837
2023-05-26,100429.17713404873,97359.20959155275,3069.9675424959914
2023-05-30,100410.94689963268,97359.20959155275,3051.7373080799334
2023-05-31,100362.50641460654,97359.20959155275,3003.296823053801
2023-06-01,100386.46623998573,97359.20959155275,3027.256648432984
2023-06-02,100468.24177421968,97359.20959155275,3109.0321826669365
2023-06-05,100453.13675241907,97359.20959155275,3093.9271608663244
2023-06-06,100455.21967547243,97359.20959155275,3096.010083919687
2023-06-07,100486.4722156446,97359.20959155275,3127.262624091845
2023-06-08,100478.6354815926,97359.20959155275,3119.4258900398527
2023-06-09,100458.2608424946,97359.20959155275,3099.0512509418445
2023-06-12,100451.46929612859,97359.20959155275,3092.259704575842
2023-06-13,100429.52718601486,97359.20959155275,3070.3175944621253
2023-06-14,100413.85392491973,97359.20959155275,3054.644333366991
2023-06-15,100411.24188724459,97359.20959155275,3052.032295691844
2023-06-16,100397.13630417401,97359.20959155275,3037.926712621269
2023-06-20,100349.07278226457,97359.20959155275,2989.86319071183
2023-06-21,100361.61130833715,97359.20959155275,3002.401716784397
2023-06-22,100311.98052242084,97359.20959155275,2952.7709308681
2023-06-23,100288.47135530913,97359.20959155275,2929.2617637563753
2023-06-26,100350.11776294172,97359.20959155275,2990.908171388969
2023-06-27,100343.84870691429,97359.20959155275,2984.639115361536
2023-06-28,100361.08881799858,97359.20959155275,3001.8792264458275
2023-06-29,100416.46616960374,97359.20959155275,3057.2565780509885
2023-06-30,100431.09424301288,97359.20959155275,3071.884651460133
2023-07-03,100452.51344877033,97359.20959155275,3093.303857217579
2023-07-05,100435.7962420423,97359.20959155275,3076.586650489558
2023-07-06,100368.92534504172,97359.20959155275,3009.7157534889693
2023-07-07,100421.16858265086,97359.20959155275,3061.9589910981144
2023-07-10,100425.87037467143,97359.20959155275,3066.6607831186893
2023-07-11,100522.51928780234,97359.20959155275,3163.3096962495856
2023-07-12,100562.74669668633,97359.20959155275,3203.5371051335833
2023-07-13,100569.01554570491,97359.20959155275,3209.805954152166
2023-07-14,100461.39537050831,97359.20959155275,3102.185778955561
2023-07-17,100456.69357848773,97359.20959155275,3097.483986934986
2023-07-18,100497.96555403117,97359.20959155275,3138.7559624784226
2023-07-19,100502.14464870433,97359.20959155275,3142.9350571515774
2023-07-20,100517.81749578175,97359.20959155275,3158.6079042290107
2023-07-21,100532.44577619975,97359.20959155275,3173.2361846470058
2023-07-24,100614.98993429547,97359.20959155275,3255.7803427427284
2023-07-25,100671.93475691635,97359.20959155275,3312.725165363598
2023-07-26,100642.67778206266,97359.20959155275,3283.468190509907
2023-07-27,100590.43537248891,97359.20959155275,3231.225780936164
2023-07-28,100602.45161523175,97359.20959155275,3243.2420236790117
2023-07-31,100657.3062694895,97359.20959155275,3298.0966779367527
2023-08-01,100631.70734803235,97359.20959155275,3272.4977564796
2023-08-02,100570.58301672061,97359.20959155275,3211.3734251678748
2023-08-03,100609.24295458892,97359.20959155275,3250.0333630361642
2023-08-04,100677.68111559635,97359.20959155275,3318.471524043611
2023-08-07,100697.5336783735,97359.20959155275,3338.3240868207504
2023-08-08,100689.6969443215,97359.20959155275,3330.4873527687582
2023-08-09,100692.83147233522,97359.20959155275,3333.621880782475
2023-08-10,100688.65217065322,97359.20959155275,3329.4425791004696
2023-08-11,100798.88479754266,97359.20959155275,3439.6752059899222
2023-08-14,100760.74735001294,97359.20959155275,3401.537758460203
2023-08-15,100679.24858661207,97359.20959155275,3320.03899505932
2023-08-16,100627.00534900292,97359.20959155275,3267.7957574501747
2023-08-17,100658.87353349636,97359.20959155275,3299.663941943611
2023-08-18,100706.41497908493,97359.20959155275,3347.2053875321812
2023-08-21,100688.65217065322,97359.20959155275,3329.4425791004696
2023-08-22,100645.81313811177,97359.20959155275,3286.6035465590253
2023-08-23,100588.86810848206,97359.20959155275,3229.6585169293057
2023-08-24,100564.3139606932,97359.20959155275,3205.1043691404416
2023-08-25,100589.91288215034,97359.20959155275,3230.7032905975943
2023-08-28,100610.81042560462,97359.20959155275,3251.600834051873
2023-08-29,100619.16923597748,97359.20959155275,3259.9596444247336
2023-08-30,100631.18506470263,97359.20959155275,3271.975473149881
2023-08-31,100639.54366806663,97359.20959155275,3280.3340765138914
2023-09-01,100732.53597686294,97359.20959155275,3373.326385310202
2023-09-05,100816.64739896554,97359.20959155275,3457.4378074127835
2023-09-06,100784.7788004544,97359.20959155275,3425.5692089016466
2023-09-07,100741.82197987703,97359.20959155275,3382.6123883242885
2023-09-08,100779.0165020929,97359.20959155275,3419.806910540148
2023-09-11,100703.57957886012,97359.20959155275,3344.3699873073842
2023-09-12,100839.26145980785,97359.20959155275,3480.0518682551046
2023-09-13,100833.49874742865,97359.20959155275,3474.2891558759047
2023-09-14,100884.83777037897,97359.20959155275,3525.628178826226
2023-09-15,100824.59322668171,97359.20959155275,3465.38363512897
2023-09-18,100833.49874742865,97359.20959155275,3474.2891558759047
2023-09-19,100806.78177117015,97359.20959155275,3447.5721796173993
2023-09-20,100725.0584031665,97359.20959155275,3365.848811613764
2023-09-21,100636.52465099149,97359.20959155275,3277.3150594387334
2023-09-22,100653.81216710253,97359.20959155275,3294.6025755497812
2023-09-25,100667.95666783699,97359.20959155275,3308.747076284243
2023-09-26,100667.43293544532,97359.20959155275,3308.223343892571
2023-09-27,100795.78028581227,97359.20959155275,3436.570694259523
2023-09-28,100810.44872594725,97359.20959155275,3451.239134394508
2023-09-29,100758.06182419589,97359.20959155275,3398.852232643141
2023-10-02,100622.90408965755,97359.20959155275,3263.694498104794
2023-10-03,100631.28567100395,97359.20959155275,3272.076079451206
2023-10-04,100504.51013883857,97359.20959155275,3145.3005472858226
2023-10-05,100468.01909343447,94344.04868425698,6123.970409177489
2023-10-06,100672.08264122902,94344.04868425698,6328.033956972033
2023-10-09,100958.59605795998,94344.04868425698,6614.547373702993
2023-10-10,100937.98399798226,94344.04868425698,6593.93531372527
2023-10-11,100873.05389131924,94344.04868425698,6529.005207062261
2023-10-12,100859.65637813882,94344.04868425698,6515.607693881847
2023-10-13,100978.1785738054,94344.04868425698,6634.1298895484215
2023-10-16,101081.24172448869,94344.04868425698,6737.193040231704
2023-10-17,101097.72990634789,94344.04868425698,6753.681222090909
2023-10-18,101197.70035207047,94344.04868425698,6853.651667813494
2023-10-19,101193.57728846472,94344.04868425698,6849.52860420774
2023-10-20,101061.65880138687,94344.04868425698,6717.610117129894
2023-10-23,100818.43144367062,94344.04868425698,6474.382759413638
2023-10-24,100788.54289783633,94344.04868425698,6444.494213579349
2023-10-25,100864.80939313326,94344.04868425698,6520.760708876277
2023-10-26,100864.80939313326,94344.04868425698,6520.760708876277
2023-10-27,100757.62440061336,94344.04868425698,6413.575716356384
2023-10-30,100699.90965526043,94344.04868425698,6355.860971003445
2023-10-31,100714.33874885504,94344.04868425698,6370.290064598061
2023-11-01,100667.95998487964,94344.04868425698,6323.91130062266
2023-11-02,100864.80939313326,94344.04868425698,6520.760708876277
2023-11-03,100838.01314500328,94344.04868425698,6493.964460746304
2023-11-06,100708.15496795917,94344.04868425698,6364.106283702192
2023-11-07,100548.40783782439,94344.04868425698,6204.359153567409
2023-11-08,100646.3167517441,94344.04868425698,6302.268067487117
2023-11-09,100587.57246225886,94344.04868425698,6243.523778001884
2023-11-10,100628.79658221432,94344.04868425698,6284.747897957329
2023-11-13,100693.72587436455,94344.04868425698,6349.677190107575
2023-11-14,100706.0934361563,94344.04868425698,6362.044751899314
2023-11-15,100661.77620398377,94344.04868425698,6317.72751972679
2023-11-16,100559.74463371468,94344.04868425698,6215.695949457709
2023-11-17,100626.73505041143,94344.04868425698,6282.686366154451
2023-11-20,100645.28680035542,94344.04868425698,6301.238116098441
2023-11-21,100605.09181727588,94344.04868425698,6261.0431330189085
2023-11-22,100549.43860372582,94344.04868425698,6205.389919468847
2023-11-24,100544.28558873139,94344.04868425698,6200.236904474417
2023-11-27,100514.39663564073,94344.04868425698,6170.3479513837465
2023-11-28,100533.97874422977,94344.04868425698,6189.930059972793
2023-11-29,100561.80575826118,94344.04868425698,6217.757074004205
2023-11-30,100440.19248665943,94344.04868425698,6096.143802402458
2023-12-01,100407.21205037722,94344.04868425698,6063.163366120234
2023-12-04,100307.24160465463,94344.04868425698,5963.192920397649
2023-12-05,100247.46532749881,94344.04868425698,5903.416643241832
2023-12-06,100161.01351004715,91338.0982205001,8822.915289547047
2023-12-07,100176.68511144289,91338.0982205001,8838.586890942783
2023-12-08,100187.65547933342,91338.0982205001,8849.557258833322
2023-12-11,100280.11410040864,91338.0982205001,8942.015879908531
2023-12-12,100043.47896871438,91338.0982205001,8705.380748214278
2023-12-13,100305.1900206662,91338.0982205001,8967.091800166092
2023-12-14,100546.52638586565,91338.0982205001,9208.428165365543
2023-12-15,100515.18380035799,91338.0982205001,9177.085579857883
2023-12-18,100579.43563768583,91338.0982205001,9241.337417185727
2023-12-19,100787.86336834892,91338.0982205001,9449.765147848804
2023-12-20,100767.49053344798,91338.0982205001,9429.392312947874
2023-12-21,100809.80286956237,91338.0982205001,9471.704649062262
2023-12-22,100867.7868070725,91338.0982205001,9529.688586572383
2023-12-26,100966.51456253305,91338.0982205001,9628.416342032937
2023-12-27,100903.83124336916,91338.0982205001,9565.73302286905
2023-12-28,100736.14794794032,91338.0982205001,9398.049727440213
2023-12-29,100695.40351270608,91338.0982205001,9357.305292205972
2024-01-02,100748.68559942719,91338.0982205001,9410.587378927088
2024-01-03,100836.44360428103,91338.0982205001,9498.345383780914
2024-01-04,100602.94303977943,91338.0982205001,9264.844819279331
2024-01-05,100574.73378689683,91338.0982205001,9236.63556639672
2024-01-08,100469.73689705093,91338.0982205001,9131.638676550825
2024-01-09,100342.79927142395,91338.0982205001,9004.701050923852
2024-01-10,100239.3696651744,91338.0982205001,8901.27144467429
2024-01-11,100291.08385101537,91338.0982205001,8952.98563051526
2024-01-12,100436.82764523075,91338.0982205001,9098.72942473064
2024-01-16,100211.16041229179,91338.0982205001,8873.062191791681
2024-01-17,100148.47647584409,91338.0982205001,8810.378255343983
2024-01-18,100187.65547933342,91338.0982205001,8849.557258833322
2024-01-19,100179.81906135175,91338.0982205001,8841.720840851644
2024-01-22,100229.96596359638,91338.0982205001,8891.867743096276
2024-01-23,100228.39929728386,91338.0982205001,8890.301076783751
2024-01-24,100319.29372118179,91338.0982205001,8981.19550068168
2024-01-25,100428.99184453288,91338.0982205001,9090.893624032773
2024-01-26,100490.10973195186,91338.0982205001,9152.011511451756
2024-01-29,100461.90171363688,91338.0982205001,9123.803493136767
2024-01-30,100568.4658870791,91338.0982205001,9230.367666578999
2024-01-31,100360.0363045646,91338.0982205001,9021.938084064488
2024-02-01,100320.8597702105,91338.0982205001,8982.761549710394
2024-02-02,100276.98076778359,91338.0982205001,8938.882547283483
2024-02-05,100267.57768348939,91338.0982205001,8929.479462989279
2024-02-06,100360.0363045646,91338.0982205001,9021.938084064488
2024-02-07,100367.8739571139,91338.0982205001,9029.77573661379
2024-02-08,100435.26036163441,91338.0982205001,9097.162141134304
2024-02-09,100344.36655502029,91338.0982205001,9006.268334520186
2024-02-12,100432.12579444174,91338.0982205001,9094.027573941634
2024-02-13,100366.30667351757,91338.0982205001,9028.208453017454
2024-02-14,100317.72582030164,91338.0982205001,8979.627599801534
2024-02-15,100758.0886837214,91338.0982205001,9419.990463221293
2024-02-16,100822.33990376543,91338.0982205001,9484.241683265325
2024-02-20,100671.8973451801,91338.0982205001,9333.799124679992
2024-02-21,100814.50472035137,91338.0982205001,9476.406499851268
2024-02-22,100823.90657007796,91338.0982205001,9485.80834957785
2024-02-23,100743.98374863819,91338.0982205001,9405.885528138082
2024-02-26,100814.50472035137,91338.0982205001,9476.406499851268
2024-02-27,100834.8769379685,91338.0982205001,9496.778717468389
2024-02-28,100781.59485124738,91338.0982205001,9443.496630747273
2024-02-29,100836.44360428103,91338.0982205001,9498.345383780914
2024-03-01,100953.9787628976,91338.0982205001,9615.880542397495
2024-03-04,100847.41397217156,91338.0982205001,9509.315751671453
2024-03-05,100831.74422262725,91338.0982205001,9493.64600212715
2024-03-06,100911.66766135083,91338.0982205001,9573.56944085073
2024-03-07,100939.97629692702,91338.0982205001,9601.878076426923
2024-03-08,100900.65655272876,91338.0982205001,9562.558332228658
2024-03-11,101013.89726787165,91338.0982205001,9675.799047371547
2024-03-12,100954.13184928274,91338.0982205001,9616.033628782643
2024-03-13,101098.82873015454,91338.0982205001,9760.73050965443
2024-03-14,101180.61389685233,91338.0982205001,9842.51567635223
2024-03-15,101191.62315362298,91338.0982205001,9853.524933122868
2024-03-18,101278.12683777268,91338.0982205001,9940.028617272574
2024-03-19,101409.86662736586,93853.40120586117,7556.465421504694
2024-03-20,101378.01848641693,93853.40120586117,7524.617280555759
2024-03-21,101394.53283453574,93853.40120586117,7541.131628674573
2024-03-22,101380.37728218002,93853.40120586117,7526.976076318854
2024-03-25,101467.66707726315,93853.40120586117,7614.2658714019735
2024-03-26,101322.5772952456,93853.40120586117,7469.176089384433
2024-03-27,101426.38051252182,93853.40120586117,7572.97930666065
2024-03-28,101519.56891738268,93853.40120586117,7666.167711521511
2024-04-01,101683.53184328214,93853.40120586117,7830.13063742096
2024-04-02,101784.35389133026,95833.90176419666,5950.452127133602
2024-04-03,101824.16429899786,95833.90176419666,5990.2625348012
2024-04-04,101817.08652282,95833.90176419666,5983.18475862334
2024-04-05,101960.40732375594,95833.90176419666,6126.505559559273
2024-04-08,101914.40386193272,95833.90176419666,6080.502097736047
2024-04-09,101898.47886553252,95833.90176419666,6064.5771013358635
2024-04-10,101930.45755981386,97356.14713549489,4574.310424318981
2024-04-11,101951.68984668102,97356.14713549489,4595.542711186129
2024-04-12,101935.10182959738,97356.14713549489,4578.9546941024855
2024-04-15,101890.64558964662,97356.14713549489,4534.498454151736
2024-04-16,101789.79040411142,97356.14713549489,4433.64326861653
2024-04-17,101734.05604171006,97356.14713549489,4377.908906215179
2024-04-18,101738.03624914368,97356.14713549489,4381.889113648794
2024-04-19,101777.18415696104,97356.14713549489,4421.037021466148
2024-04-22,101801.73519307798,97356.14713549489,4445.588057583099
2024-04-23,101827.61174972865,97356.14713549489,4471.4646142337515
2024-04-24,101823.6305006286,97356.14713549489,4467.483365133706
2024-04-25,101860.12476321247,97356.14713549489,4503.977627717579
2024-04-26,101853.48934804572,97356.14713549489,4497.342212550835
2024-04-29,101883.34715379642,97356.14713549489,4527.200018301534
2024-04-30,101744.67218514365,97356.14713549489,4388.525049648752
2024-05-01,101632.53653340836,97356.14713549489,4276.389397913475
2024-05-02,101646.47064484192,97356.14713549489,4290.3235093470275
2024-05-03,101628.55528430831,97356.14713549489,4272.408148813428
2024-05-06,101670.35683735916,97356.14713549489,4314.209701864265
2024-05-07,101673.67454494252,97356.14713549489,4317.527409447636
2024-05-08,101581.44539912409,97356.14713549489,4225.298263629196
2024-05-09,101618.6024219748,97356.14713549489,4262.455286479921
2024-05-10,101574.14644244067,97356.14713549489,4217.999306945779
2024-05-13,101530.3545252564,97356.14713549489,4174.207389761526
2024-05-14,101540.30686675671,97356.14713549489,4184.159731261819
2024-05-15,101561.53967445708,97356.14713549489,4205.392538962182
2024-05-16,101527.03655725643,97356.14713549489,4170.889421761547
2024-05-17,101563.53029900709,97356.14713549489,4207.383163512205
2024-05-20,101574.14644244067,97356.14713549489,4217.999306945779
2024-05-21,101559.54904990704,97356.14713549489,4203.401914412159
2024-05-22,101513.76624775617,97356.14713549489,4157.619112261276
2024-05-23,101467.31990408861,97356.14713549489,4111.1727685937185
2024-05-24,101466.65662298854,97356.14713549489,4110.509487493652
2024-05-28,101483.90766075565,97356.14713549489,4127.760525260755
2024-05-29,101411.5839791876,97356.14713549489,4055.436843692721
2024-05-30,101417.55585283767,97356.14713549489,4061.40871734279
2024-05-31,101503.14984390598,97356.14713549489,4147.002708411094
2024-06-03,101375.09023743695,97356.14713549489,4018.943101942063
2024-06-04,101329.97097680274,97356.14713549489,3973.8238413078548
2024-06-05,101326.65379005259,97356.14713549489,3970.5066545576988
2024-06-06,101342.57826561955,97356.14713549489,3986.431130124667
2024-06-07,101302.76681628553,97356.14713549489,3946.619680790638
2024-06-10,101384.01679791912,97356.14713549489,4027.869662424231
2024-06-11,101392.67460846204,97356.14713549489,4036.527472967149
2024-06-12,101372.02904021226,97356.14713549489,4015.8819047173747
2024-06-13,101338.73008940609,97356.14713549489,3982.582953911207
2024-06-14,101341.39389088728,97356.14713549489,3985.246755392393
2024-06-17,101365.36940630099,97356.14713549489,4009.222270806106
2024-06-18,101435.96340076003,97356.14713549489,4079.8162652651313
2024-06-20,101514.54958091243,97356.14713549489,4158.402445417539
2024-06-21,101413.32017671182,97356.14713549489,4057.1730412169236
2024-06-24,101568.49436038498,97356.14713549489,4212.347224890088
2024-06-25,101558.50425847655,97356.14713549489,4202.357122981665
2024-06-26,101543.18681402237,97356.14713549489,4187.039678527479
2024-06-27,101531.19905631551,97356.14713549489,4175.051920820622
2024-06-28,101553.84228036372,97356.14713549489,4197.6951448688305
2024-07-01,101543.85322012173,97356.14713549489,4187.706084626839
2024-07-02,101509.22145711684,97356.14713549489,4153.074321621951
2024-07-03,101506.55791605226,97356.14713549489,4150.410780557373
2024-07-05,101471.26078861444,97356.14713549489,4115.113653119556
2024-07-08,101415.31783251025,97356.14713549489,4059.170697015357
2024-07-09,101419.98007103968,97356.14713549489,4063.8329355448
2024-07-10,101445.95324225184,97356.14713549489,4089.8061067569465
2024-07-11,101450.61522036466,97356.14713549489,4094.4680848697817
2024-07-12,101431.96756832994,97356.14713549489,4075.8204328350485
2024-07-15,101485.24594170312,97356.14713549489,4129.098806208238
2024-07-16,101493.2381273965,97356.14713549489,4137.090991901619
2024-07-17,101561.8344660571,97356.14713549489,4205.687330562211
2024-07-18,101600.46154065886,97356.14713549489,4244.3144051639665
2024-07-19,101560.50243510821,97356.14713549489,4204.355299613315
2024-07-22,101432.63371401269,97356.14713549489,4076.486578517801
2024-07-23,101379.35508022289,97356.14713549489,4023.2079447280034
2024-07-24,101356.71159575808,97356.14713549489,4000.564460263188
2024-07-25,101387.34674508305,97356.14713549489,4031.199609588169
2024-07-26,101388.0128907658,97356.14713549489,4031.8657552709215
2024-07-29,101364.0373753521,97356.14713549489,4007.890239857209
2024-07-30,101370.03086358061,97356.14713549489,4013.883728085725
2024-07-31,101406.66002196733,97356.14713549489,4050.512886472439
2024-08-01,101310.7587415623,97356.14713549489,3954.6116060674117
2024-08-02,101196.87543397208,97356.14713549489,3840.7282984771878
2024-08-05,101097.6436855699,97356.14713549489,3741.4965500750063
2024-08-06,101090.28419920221,94322.31771553021,6767.966483672008
2024-08-07,101083.84341659093,91288.68152483496,9795.161891755963
2024-08-08,101506.30343925503,91288.68152483496,10217.621914420071
2024-08-09,101485.35464168467,91288.68152483496,10196.673116849704
2024-08-12,101584.86023556619,91288.68152483496,10296.178710731223
2024-08-13,101319.51244029269,91288.68152483496,10030.830915457735
2024-08-14,101228.73613779669,91288.68152483496,9940.054612961723
2024-08-15,101380.61201906452,91288.68152483496,10091.930494229555
2024-08-16,101345.69826660168,91288.68152483496,10057.016741766733
2024-08-19,101307.29225149199,91288.68152483496,10018.610726657034
2024-08-20,101094.31679145234,91288.68152483496,9805.635266617383
2024-08-21,101068.1302825275,91288.68152483496,9779.448757692544
2024-08-22,101082.09660265164,91288.68152483496,9793.415077816682
2024-08-23,101281.10779041468,91288.68152483496,9992.42626557972
2024-08-26,101303.8013540768,91288.68152483496,10015.119829241841
2024-08-27,101211.2796028732,91288.68152483496,9922.598078038234
2024-08-28,101200.80486278009,91288.68152483496,9912.12333794513
2024-08-29,101275.86939644437,91288.68152483496,9987.187871609405
2024-08-30,101235.71998047459,91288.68152483496,9947.038455639635
2024-09-03,100959.897445108,91288.68152483496,9671.215920273042
2024-09-04,100825.47809876366,91288.68152483496,9536.796573928701
2024-09-05,100670.1106374648,91288.68152483496,9381.429112629836
2024-09-06,100367.58571614424,88276.53370916036,12091.05200698389
2024-09-09,100402.44484829853,88276.53370916036,12125.911139138172
2024-09-10,100269.42366489305,88276.53370916036,11992.889955732688
2024-09-11,100099.06353671534,88276.53370916036,11822.529827554989
2024-09-12,100176.07493992883,88276.53370916036,11899.541230768467
2024-09-13,100190.07783932138,88276.53370916036,11913.544130161032
2024-09-16,100246.08671082427,88276.53370916036,11969.553001663913
2024-09-17,100425.7818023673,88276.53370916036,12149.248093206947
2024-09-18,100353.43651780281,88276.53370916036,12076.902808642448
2024-09-19,100418.7794439819,88276.53370916036,12142.245734821541
2024-09-20,100327.76605006498,88276.53370916036,12051.232340904622
2024-09-23,100467.78868316674,88276.53370916036,12191.25497400639
2024-09-24,100505.12671924983,88276.53370916036,12228.593010089478
2024-09-25,100206.41334369389,88276.53370916036,11929.879634533523
2024-09-26,99924.03638119955,88276.53370916036,11647.502672039183
2024-09-27,100185.40990329416,88276.53370916036,11908.876194133802
2024-09-30,100304.42909599621,88276.53370916036,12027.895386835848
2024-10-01,100703.49082883442,88276.53370916036,12426.957119674058
2024-10-02,100747.83122330291,88276.53370916036,12471.297514142552
2024-10-03,101062.88192060961,88276.53370916036,12786.348211449247
2024-10-04,101289.25092029019,88276.53370916036,13012.717211129828
2024-10-07,101324.25544270422,88276.53370916036,13047.721733543865
2024-10-08,100953.19769127289,88276.53370916036,12676.663982112535
2024-10-09,100855.18284765969,88276.53370916036,12578.649138499335
2024-10-10,101011.54007644483,88276.53370916036,12735.00636728447
2024-10-11,101055.88047091333,88276.53370916036,12779.346761752966
2024-10-14,100857.51636132874,88276.53370916036,12580.982652168388
2024-10-15,100309.09703202343,88276.53370916036,12032.563322863078
2024-10-16,100239.08526112798,88276.53370916036,11962.551551967632
2024-10-17,100346.43506810653,88276.53370916036,12069.901358946167
2024-10-18,100332.43307740308,88276.53370916036,12055.899368242728
2024-10-21,100369.77293086442,88276.53370916036,12093.239221704065
2024-10-22,100435.11585704351,88276.53370916036,12158.582147883157
2024-10-23,100253.08725183143,88276.53370916036,11976.553542671072
2024-10-24,100260.08779283859,88276.53370916036,11983.55408367823
2024-10-25,100313.76315067241,88276.53370916036,12037.22944151206
2024-10-28,100092.06208701906,88276.53370916036,11815.528377858707
2024-10-29,99963.70974832993,88276.53370916036,11687.176039169573
