Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility,MA_25,MA_100,RSI_14,Month_Growth_Rate,STOCH_%K,STOCH_%D,Roll_Vol_20d,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Days_Since_Last_Peak,Decline_Since_Last_Peak,One_Week_Growth,RSI,Price_to_MA25,Price_to_MA100,Dip_Probability,Predicted_Dip,Sell_Probability,Sell_Signal
2024-02-01,16.209999084472656,16.48699951171875,16.030000686645508,16.329999923706055,40454400,0.0,0.0,0.04225355402824915,0.028192402892298452,16.329999923706055,16.329999923706055,62.33981397765766,0.0,65.6455160497331,65.6455160497331,0.04234151358789557,0.7071067811865476,0.0,2.2718685126965625,13.880000114440918,0.0,0,0.0,0,-0.9211796481272152,0.0,50.0,1.0,1.0,0.0005170898,False,0.00028710524,False
2024-02-02,16.34000015258789,17.020000457763672,16.145000457763672,17.020000457763672,57672700,0.0,0.0,0.04225355402824915,0.05354957110336499,16.675000190734863,16.675000190734863,62.33981397765766,0.04225355402824908,100.0,82.82275802486654,0.04234151358789557,0.7071067811865476,0.0286665125459455,2.2718685126965625,13.850000381469727,0.04225355402824908,1,0.04225355402824908,0,-0.9178492081308329,0.0,50.0,1.0206896709494793,1.0206896709494793,0.002734621,False,0.00023563339,False
2024-02-05,17.559999465942383,17.8700008392334,16.479999542236328,16.719999313354492,167698300,0.0,0.0,-0.01762638873915745,0.07915725166694781,16.68999989827474,16.68999989827474,62.33981397765766,0.023882387720178755,37.499922254817605,67.71514610151691,0.04234151358789557,0.7071067811865476,0.025522718396738208,2.2538575896013517,13.670000076293945,0.023882387720178755,2,0.023882387720178755,3,-0.9192972299235485,0.0,50.0,1.0017974484878729,1.0017974484878729,0.00086655625,False,0.00012387842,False
2024-02-06,20.299999237060547,22.18000030517578,19.760000228881836,21.8700008392334,420501900,0.0,0.0,0.30801445797701255,0.11921183089878593,17.985000133514404,17.985000133514404,62.33981397765766,0.33925296640601904,94.95935796470071,74.52619906731286,0.17332841018497988,0.7071067811865476,0.2054265215151207,2.2450352741261774,13.0600004196167,0.33925296640601904,3,0.33925296640601904,0,-0.8944396099412067,0.0,50.0,1.2160133820894132,1.2160133820894132,0.00043931053,False,0.018078132,False
2024-02-07,21.600000381469727,23.8700008392334,21.3799991607666,23.600000381469727,254911100,0.0,0.0,0.07910377118654788,0.11527785344869378,19.108000183105467,19.108000183105467,62.33981397765766,0.4451929266215062,96.55611667718466,78.93218258928722,0.142411139409301,0.3366640518065111,0.22934387229716913,2.242973226438147,12.829999923706055,0.4451929266215062,4,0.4451929266215062,0,-0.8860893849996332,0.0,50.0,1.2350847893719359,1.2350847893719359,0.00028136425,False,0.018078132,False
2024-02-08,23.959999084472656,25.059999465942383,23.31999969482422,24.510000228881836,212671100,0.0,0.0,0.03855931494503806,0.07262102828066365,20.008333524068195,20.008333524068195,62.33981397765766,0.5009185758354462,93.90919920917892,81.42835202593584,0.12664746331321802,0.09755571930471009,0.2304936679807342,2.21106887114461,12.789999961853027,0.5009185758354462,5,0.5009185758354462,0,-0.8816970697202511,0.5009185758354462,50.0,1.2249895874335834,1.2249895874335834,0.004462383,False,0.0017547682,False
2024-02-09,25.040000915527344,25.110000610351562,23.56999969482422,24.3799991607666,149062000,0.0,0.0,-0.005304001097562017,0.06150163175802389,20.632857186453684,20.632857186453684,62.33981397765766,0.49295770206186373,91.96033639076279,82.93292122091111,0.11978067190679213,-0.02310680776049277,0.2134050870671351,2.1873223188492537,12.930000305175781,0.49295770206186373,6,0.43243234459759766,1,-0.8823245485922997,0.4324323445975977,50.0,1.181610425567869,1.181610425567869,0.00347334,False,0.0013054463,False
2024-02-12,23.90999984741211,25.524999618530273,23.81999969482422,25.049999237060547,108173000,0.0,0.0,0.027481546323108175,0.07130907296474093,21.18499994277954,21.18499994277954,62.33981397765766,0.533986488309518,94.99736245493776,84.44097637516444,0.11075889694336745,-0.19388273892956454,0.21070110546987691,2.1500602244842355,13.930000305175781,0.533986488309518,7,0.4982057575237321,0,-0.8790906452233463,0.498205757523732,50.0,1.1824403731281723,1.1824403731281723,0.0029726517,False,0.0018296543,False
2024-02-13,23.530000686645508,24.65999984741211,23.309999465942383,24.010000228881836,102293300,0.0,0.0,-0.04151692773866722,0.05737358019865769,21.498888863457573,21.498888863457573,62.33981397765766,0.47030008212227986,84.04423844050176,84.39689438242414,0.10954700237051454,-0.20727698317946033,0.19913236861128977,2.1870329067710106,15.850000381469727,0.47030008212227986,8,0.09785090569404158,1,-0.8841104301685375,0.09785090569404153,50.0,1.1168019138743719,1.1168019138743719,0.0013268845,False,0.0034702355,False
2024-02-14,24.149999618530273,25.5,23.7549991607666,25.190000534057617,97227900,0.0,0.0,0.04914620132974212,0.07225676467069013,21.868000030517578,21.868000030517578,62.33981397765766,0.5425597459733978,96.47183652282773,85.6043885964645,0.10248393813231933,-0.3590906357479746,0.1916529094487783,2.159731616075493,14.380000114440918,0.5425597459733978,9,0.06737288673250737,0,-0.8784148980375832,0.06737288673250741,50.0,1.151911491627221,1.151911491627221,0.0016083646,False,0.002557167,False
2024-02-15,25.040000915527344,25.459999084472656,24.709999084472656,25.40999984741211,70544300,0.0,0.0,0.008733597010331495,0.029952075582190728,22.190000013871625,22.190000013871625,62.33981397765766,0.5560318411590887,98.78883850389927,86.80297495168584,0.09764725540714951,-0.45726087061491644,0.1869281359706689,2.137793249693829,14.010000228881836,0.5560318411590887,10,0.03671969033561009,0,-0.8773530227545835,0.03671969033561018,50.0,1.145110402502369,1.145110402502369,0.0006569198,False,0.016790472,False
2024-02-16,24.959999084472656,25.4950008392334,24.389999389648438,24.440000534057617,65498200,0.0,0.0,-0.03817392047144319,0.04427089303350056,22.37750005722046,22.37750005722046,62.33981397765766,0.4966320054036483,88.57294147944383,86.95047216233235,0.09628345321449705,-0.46675795322537444,0.17930901083425735,2.1203261969768294,14.239999771118164,0.4966320054036483,11,0.0024610900474341503,1,-0.8820349387100129,0.0024610900474342223,50.0,1.092168493869433,1.092168493869433,0.002479736,False,0.015558869,False
2024-02-20,23.84000015258789,24.0,22.71500015258789,23.399999618530273,93374300,0.0,0.0,-0.04255322801969996,0.053900999965917344,22.456153869628906,22.456153869628906,62.33981397765766,0.432945482416126,77.61979737707895,86.23272794808207,0.09491615241590592,-0.4796993766214668,0.17366588112957718,2.095127309114252,15.420000076293945,0.432945482416126,12,-0.06586825025084872,5,-0.8870547328614435,-0.06586825025084875,50.0,1.0420306057030488,1.0420306057030488,0.5225112,False,0.00012475895,False
2024-02-21,22.299999237060547,22.93000030517578,22.290000915527344,22.739999771118164,59628300,0.0,0.0,-0.028205122144081662,0.028699525181364913,22.47642857687814,22.47642857687814,62.33981397765766,0.33607515625801965,70.66877134593543,85.12101676221447,0.0924990045620547,-0.5251201952640834,0.16968858448135085,2.0653420234697046,15.34000015258789,0.39252908005876924,13,-0.05289464579996036,6,-0.8902403679166825,-0.052894645799960394,50.0,1.0117265602646128,1.0117265602646128,0.005530104,False,9.983745e-05,False
2024-02-22,23.770000457763672,23.950000762939453,23.049999237060547,23.59000015258789,64458200,0.0,0.0,0.037379084873575996,0.03786291579918548,22.550666681925456,22.550666681925456,65.81584279250885,0.4108852345314533,79.62085641268962,84.75433940557947,0.08889689107956916,-0.6061315232939968,0.1415621008443894,2.0482408076705214,14.539999961853027,0.4445805427312088,14,-0.06351728255449933,7,-0.8861376533133477,-0.06351728255449929,73.35906985227379,1.0460888134848567,1.0460888134848567,0.04352156,False,0.005241924,False
2024-02-23,23.530000686645508,24.06999969482422,22.81999969482422,22.969999313354492,48840800,0.0,0.0,-0.02628235842403681,0.053123670357963046,22.57687497138977,22.57687497138977,61.366555070626525,0.050297139090537485,73.0910943381369,84.02538658886431,0.08687872522857126,-0.6383077897045731,0.11362731708394468,2.019422753977119,13.75,0.4066135591347575,15,-0.09602520852852818,8,-0.8891302243199682,-0.09602520852852814,69.23076164348566,1.017412699608024,1.017412699608024,0.66886157,False,0.00030835572,False
2024-02-26,23.030000686645508,23.8799991607666,22.940000534057617,23.559999465942383,46499500,0.0,0.0,0.025685684380707396,0.04081626568313847,22.634705824010513,22.634705824010513,63.86964688662111,-0.0016949540203716146,79.30489337929987,83.74771051771347,0.08393287679061316,-0.6998441500924003,0.07025411025086986,2.0085450422534827,13.739999771118164,0.44274339106031646,16,-0.0360065895616056,11,-0.8862824582544911,-0.03600658956160563,71.70050515686003,1.0408794198222064,1.0408794198222064,0.03301301,False,0.0008574275,False
2024-02-27,23.760000228881836,24.6200008392334,23.719999313354492,24.530000686645508,64967400,0.0,0.0,0.04117152982559813,0.03787885173439079,22.73999998304579,22.73999998304579,67.58779558211513,0.0008160121410404536,89.5208104916842,84.06843829404517,0.08135044310562127,-0.7487807967702856,0.06029073188645046,1.9924403421833732,13.430000305175781,0.5021433436160411,17,0.048290644723788606,12,-0.8816005330928222,0.04829064472378852,61.48531704148203,1.0787159500850607,1.0787159500850607,0.0012700151,False,0.043923777,False
2024-02-28,24.520000457763672,24.84000015258789,24.2450008392334,24.420000076293945,47314000,0.0,0.0,-0.004484329689050881,0.024265876926853804,22.828421040585166,22.828421040585166,66.74890333614395,0.0016407266982894338,88.362299457184,84.29443098684196,0.07926817709415715,-0.7811827905311818,0.05814612664168867,1.9788090317336453,13.84000015258789,0.4954072376230535,18,0.07387864213215746,13,-0.8821314753374419,0.07387864213215756,54.11646313322136,1.0697191905160333,1.0697191905160333,0.000932652,False,0.06623132,False
2024-02-29,24.809999465942383,25.292999267578125,24.360000610351562,25.079999923706055,62753300,0.0,0.0,0.027027020694107673,0.037605750798476424,22.94099998474121,22.94099998474121,69.21763193749197,0.0011976322378933612,95.31332548832751,84.84537571191623,0.07703597665717,-0.8185208426168723,0.057475309964332325,1.961575567076733,13.399999618530273,0.5358236399804103,19,0.06316234681985396,14,-0.8789458402822029,0.06316234681985389,52.935115986798245,1.0932391761644027,1.0932391761644027,0.0009215499,False,0.0061279135,False
2024-03-01,25.299999237060547,25.690000534057617,24.53499984741211,24.93000030517578,64794400,0.0,0.0,-0.005980846052096367,0.04565220242985669,23.035714285714285,23.035714285714285,67.98227049245294,0.03831737057575157,92.13250268233246,86.16972504354621,0.07530653456835204,-0.8392641636678646,0.05667040681601929,1.9418624178476889,13.109999656677246,0.5266381152265173,20,0.08532873532485337,15,-0.8796698465754409,0.0853287353248533,52.826315840028165,1.0822325713874759,1.0822325713874759,0.002362227,False,0.004086709,False
2024-03-04,24.399999618530273,24.579999923706055,23.530000686645508,24.040000915527344,64320000,0.0,0.0,-0.03569993496805779,0.04303275629000986,23.081363677978516,23.081363677978516,61.023123972758604,-0.04565302080781778,82.91925833754227,85.31568796042332,0.07630756008965389,-0.7715198741812613,0.05835095425860322,1.92449655272755,13.489999771118164,0.4721372337931722,21,0.02037357642044247,18,-0.8839656252273941,0.020373576420442463,44.92463193925009,1.0415329549381627,1.0415329549381627,0.0025126573,False,0.00024337204,False
2024-03-05,23.959999084472656,24.409000396728516,23.43000030517578,23.809999465942383,49542300,0.0,0.0,-0.009567447621701364,0.04085977165947298,23.11304349484651,23.11304349484651,59.33275929608176,-0.06296735108531215,80.53829091292499,87.46760639332868,0.0761204422946373,-0.7491225156345908,0.058916980115969894,1.9053078069537026,14.460000038146973,0.45805263791689965,22,-0.029351863047240117,19,-0.8850757780303479,-0.029351863047240134,48.905904306224095,1.030154227471223,1.030154227471223,0.022058941,False,0.00010584499,False
2024-03-06,25.75,26.75,24.530000686645508,26.15999984741211,207386900,0.0,0.0,0.09869804427468165,0.08621356556716475,23.240000009536743,23.240000009536743,68.8324703555758,0.07037640244555804,94.49626688079266,87.44445183913328,0.040547181794772784,-1.8188116705017752,0.08221295335613939,1.9413562454606421,14.5,0.6019595817288381,23,0.07125306165773902,0,-0.8737329820821538,0.07125306165773893,54.70416588118832,1.1256454318707882,1.1256454318707882,0.0046675657,False,0.0042838836,False
2024-03-07,27.010000228881836,27.5,26.3799991607666,26.459999084472656,117519300,0.0,0.0,0.011467860810795205,0.04146615437773228,23.36879997253418,23.36879997253418,69.80225889641618,0.13076921007807168,90.93285982749386,87.16328899664873,0.037136414259466476,-1.7504102493989286,0.09102297826083973,1.9246110454755745,14.4399995803833,0.6203306312366241,24,0.05502389015010332,0,-0.8722849694956778,0.05502389015010323,55.05293028505216,1.1322788981707073,1.1322788981707073,0.0021466704,False,0.0051658684,False
2024-03-08,27.190000534057617,27.280000686645508,25.809999465942383,26.040000915527344,84256100,0.0,0.0,-0.015872947221369227,0.054064037948871414,23.757200012207033,23.47153847034161,66.67440990473884,0.1451187852957007,87.27114932977561,86.83138650267857,0.03664523704877252,-1.6237843563834713,0.08880816694713452,1.9064820036410013,14.739999771118164,0.5946112086458374,25,0.04452469301097892,1,-0.8743121834342484,0.04452469301097883,58.13008153719862,1.0960888026428768,1.1094288066558233,0.0029200574,False,0.06781109,False
2024-03-11,25.889999389648438,26.829999923706055,25.290000915527344,25.350000381469727,60829300,0.0,0.0,-0.02649771543003976,0.05948238874020394,24.090400009155275,23.541111133716726,61.77675578502911,0.07460789391681114,81.255451201056,86.29614224319323,0.037219946096706674,-1.496538126351653,0.08400774704489558,1.8873714635801084,15.220000267028809,0.5523576546175882,26,0.05449248818856156,4,-0.8776426234306308,0.05449248818856156,60.27397480531581,1.052286403373782,1.076839586605673,0.01567964,False,0.0062860944,False
2024-03-12,25.56999969482422,25.639999389648438,24.350000381469727,24.700000762939453,75202600,0.0,0.0,-0.025641010207061332,0.050449707609493154,24.409600067138673,23.582500049046107,57.49237981437354,0.07531569444058094,75.58849690775034,85.32569896583387,0.03724618774225741,-1.4062133690883076,0.07721079856747558,1.8675843750169279,13.84000015258789,0.512553636150529,27,0.037379307726156,5,-0.8807799901721552,0.03737930772615594,60.337556393027235,1.0118969870461636,1.0473868636306245,0.04753537,False,0.0010266105,False
2024-03-13,24.700000762939453,25.440000534057617,24.600000381469727,25.0,59713000,0.0,0.0,0.012145717724457494,0.03400810229318897,24.534800033569336,23.63137935769969,58.908834447859384,0.06112056734717834,78.20400915726947,85.03368750167223,0.03601493249377494,-1.3626703550308874,0.07306596354819844,1.8545816695652158,13.75,0.530924685658315,28,-0.044342502071033574,6,-0.8793319775856792,-0.04434250207103352,57.894735717953345,1.0189608216001012,1.0579153938322428,0.03575749,False,0.00014424625,False
2024-03-14,24.829999923706055,24.969999313354492,24.139999389648438,24.43000030517578,49214800,0.0,0.0,-0.022799987792968768,0.033427302708673196,24.568000030517577,23.658000055948893,55.1486437498215,-0.0040766562849779385,73.23452590577033,83.87182197081937,0.03469248164855209,-1.3287284139653206,0.06720432916677009,1.835878762138148,14.399999618530273,0.49601962151335094,29,-0.0767195332402005,7,-0.8820832070237273,-0.07671953324020053,58.2207270822267,0.9943829483405089,1.0326316783921372,0.32616132,False,0.00013104928,False
2024-03-15,23.850000381469727,24.100000381469727,23.420000076293945,23.489999771118164,61421000,0.0,0.0,-0.03847730341036737,0.028511542737924143,24.527200012207032,23.652580691922097,49.53343335982955,-0.038083550461516666,65.03922869277766,82.1843414802633,0.03559180451445566,-1.2443237024633382,0.06751549719588588,1.8168271180318845,14.40999984741211,0.4384568206285187,30,-0.09792630778628907,8,-0.8866203272442529,-0.09792630778628908,49.6208033678447,0.9577122443420912,0.9931262925208217,0.20908777,False,0.00012659343,False
2024-03-18,23.770000457763672,24.18000030517578,23.31999969482422,24.0,44083000,0.0,0.0,0.02171137649430288,0.0361800838784028,24.512000045776368,23.66343754529953,52.367201099940935,-0.043062198045910674,69.48561282017725,81.22997504729997,0.03502088119792827,-1.2071171800867038,0.06925111039191496,1.805447907823242,14.329999923706055,0.4696876982319824,31,-0.05325445211655879,11,-0.884158698482252,-0.05325445211655877,46.97833081956197,0.9791122697119695,1.0142228893860488,0.107131,False,9.706338e-05,False
2024-03-19,23.5,23.829999923706055,22.920000076293945,23.799999237060547,43247200,0.0,0.0,-0.008333365122477177,0.03872339776221742,24.462000045776367,23.667575778383195,51.154127534606886,-0.04532695765272943,67.74192690115028,80.73608152350354,0.03365935012340668,-1.1946137984419583,0.07136531152577164,1.7875019774251961,13.819999694824219,0.4574402540266022,32,-0.0364373076145525,12,-0.8851240463440624,-0.03643730761455255,46.50112341989813,0.9729375845197857,1.0055951424817366,0.5427862,False,9.246476e-05,False
2024-03-20,23.770000457763672,24.649999618530273,23.670000076293945,24.56999969482422,40273800,0.0,0.0,0.03235296144735389,0.04122841915706586,24.48440002441406,23.694117658278522,55.434401198662925,0.02204653740069331,74.45509607167641,80.92539775979058,0.03358235045601887,-1.1521457935839383,0.07254756498096518,1.7896220890874674,13.039999961853027,0.5045927623769465,33,-0.01720001220703125,13,-0.8814074690442038,-0.017200012207031268,47.15718914201838,1.0034960901767984,1.036966222974742,0.35463846,False,8.942e-05,False
