Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility,MA_25,MA_100,RSI_14,Month_Growth_Rate,STOCH_%K,STOCH_%D,Roll_Vol_20d,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Days_Since_Last_Peak,Decline_Since_Last_Peak,One_Week_Growth,RSI,Price_to_MA25,Price_to_MA100,Dip_Probability,Predicted_Dip,Sell_Probability,Sell_Signal
2024-02-01,162.86946656624158,165.11376833034058,162.24932541409453,164.35581970214844,4082600,0.0,0.0,0.007246716552057331,0.01758735370500544,164.35581970214844,164.35581970214844,66.48088365068085,0.0,73.53940537989645,73.53940537989645,0.007110861361590835,0.7071067811865475,0.0,2.2718685126965625,13.880000114440918,0.0,0,0.0,0,-0.34743629744559706,0.0,50.0,1.0,1.0,0.00023813585,False,0.0003909885,False
2024-02-02,163.32224914582142,166.53120310517073,162.86945960953705,165.54685974121094,4740800,0.0,0.0,0.007246716552057331,0.022420359227139457,164.9513397216797,164.9513397216797,66.48088365068085,0.007246716552057273,77.01140866281048,75.27540702135346,0.007110861361590835,0.7071067811865475,0.0050873359337793005,2.2718685126965625,13.850000381469727,0.007246716552057273,1,0.007246716552057273,0,-0.3427073532610243,0.0,50.0,1.0036102769491662,1.0036102769491662,0.0007118505,False,0.0003224079,False
2024-02-05,165.96031035966706,169.58268701734633,165.64531324862247,168.41131591796875,5749100,0.0,0.0,0.017302993129773903,0.02372479154920133,166.10466512044272,166.10466512044272,66.48088365068085,0.024675099568544818,84.02681931219423,78.19254445163372,0.007110861361590835,0.7071067811865475,0.017021411893936494,2.2538575896013517,13.670000076293945,0.024675099568544818,2,0.024675099568544818,0,-0.33133422311024896,0.0,50.0,1.0138867309708217,1.0138867309708217,0.00015481148,False,0.00022284896,False
2024-02-06,168.31288591021692,170.00595778532843,164.8775219852743,166.05873107910156,4550100,0.0,0.0,-0.013969280069120238,0.030469656392142073,166.09318161010742,166.09318161010742,66.48088365068085,0.01036112612281818,49.11159228242557,70.92230640933168,0.01596455596137697,0.7071067811865475,0.01631200611695759,2.2450352741261774,13.0600004196167,0.01036112612281818,3,0.01036112612281818,1,-0.34067500262025774,0.0,50.0,0.9997925831110471,0.9997925831110471,0.00044228404,False,0.0001396012,False
2024-02-07,167.8207195426206,170.20282887993602,166.18670581722512,168.2242889404297,5103400,0.0,0.0,0.013040915387318996,0.02393103231625073,166.51940307617187,166.51940307617187,66.48088365068085,0.023537160079222203,75.12366785274291,71.76257869801393,0.01387591134449659,0.3368119607452633,0.014598352416647312,2.242973226438147,12.829999923706055,0.023537160079222203,4,0.023537160079222203,2,-0.33207680111668414,0.0,50.0,1.0102383616128983,1.0102383616128983,0.00015591084,False,8.756894e-05,False
2024-02-08,167.32853213768163,172.2600869335924,166.72808209100333,171.16746520996094,7327900,0.0,0.0,0.017495548877448197,0.03306073848802549,167.29408009847006,167.29408009847006,66.48088365068085,0.04144450449127272,89.0855283935856,74.6497369806092,0.013087104052467224,0.15203680747097825,0.026165060699714412,2.2110688711446103,12.789999961853027,0.04144450449127272,5,0.04144450449127272,0,-0.3203911181442396,0.04144450449127279,50.0,1.0231531510810843,1.0231531510810843,0.0001935628,False,0.0010447536,False
2024-02-09,176.23685071122253,183.23553348105864,175.81359022278255,182.93038940429688,9539900,0.0,0.0,0.06872172921359243,0.04211345827120745,169.52783857073103,169.52783857073103,66.48088365068085,0.1130143717199059,98.54597802619658,78.06348570140742,0.02733178067633375,1.6023938984757051,0.07995003243877095,2.1660849392498287,12.930000305175781,0.1130143717199059,6,0.10500670136697562,0,-0.2736872205941957,0.10500670136697554,50.0,1.0790581119098854,1.0790581119098854,0.0003622891,False,0.0014836957,False
2024-02-12,182.3693088927739,185.26328093907358,181.74916773431295,182.63507080078125,7085400,0.0,0.0,-0.0016143769467572566,0.019269213806292353,171.1662425994873,171.1662425994873,66.48088365068085,0.11121754697679177,88.57992866354631,79.37804107167477,0.026061717607829417,1.1161164854513665,0.07478858537708973,2.1808395270586205,13.930000305175781,0.11121754697679177,7,0.08445842730509112,3,-0.2748597632014036,0.08445842730509123,50.0,1.067004030859811,1.067004030859811,0.0006534474,False,0.04856936,False
2024-02-13,175.803734954448,179.33752410957356,174.1697213269919,177.48695373535156,9692500,0.0,0.0,-0.02818799830096852,0.029395295747958305,171.86854383680554,171.86854383680554,66.48088365068085,0.07989454865060355,66.21038397644554,77.91496806109375,0.02864145189977422,1.1628017637279353,0.07120559535272553,2.197224577336219,15.850000381469727,0.07989454865060355,8,0.06882036603547333,4,-0.29530001496424635,0.06882036603547337,50.0,1.0326901582635206,1.0326901582635206,0.0004143813,False,0.0004649369,False
2024-02-14,179.78048022602283,184.05252703073486,179.78048022602283,183.27490234375,8437900,0.0,0.0,0.03261055805278379,0.02376257310772087,173.0091796875,173.0091796875,66.48088365068085,0.11511051252025885,91.36011802419006,79.25948305740337,0.027831143625536736,0.9334285057426622,0.06894544618633794,2.2148103680507085,14.380000114440918,0.11511051252025885,9,0.08946754061567128,0,-0.27231935519244205,0.0894675406156713,50.0,1.0593362888304112,1.0593362888304112,0.00042388856,False,0.020979317,False
