Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility,MA_25,MA_100,RSI_14,Month_Growth_Rate,STOCH_%K,STOCH_%D,Roll_Vol_20d,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Days_Since_Last_Peak,Decline_Since_Last_Peak,One_Week_Growth,RSI,Price_to_MA25,Price_to_MA100,Dip_Probability,Predicted_Dip,Sell_Probability,Sell_Signal
2024-02-01,62.068873584965374,63.15933018552209,61.61910217787421,62.99541091918945,369146000,0.0,0.0,0.04970894464525544,0.024814821321664158,62.99541091918945,62.99541091918945,48.93457779920729,0.0,89.3574674971039,89.3574674971039,0.0012477408833258044,0.7071067811865476,0.0,2.2718685126965625,13.880000114440918,0.0,0,0.0,0,-0.6623678298801239,0.0,50.0,1.0,1.0,0.024300545,False,0.00037355552,False
2024-02-02,63.94193723275367,66.56662061369005,63.658079168244704,66.12684631347656,476578000,0.0,0.0,0.04970894464525544,0.045487227496064514,64.56112861633301,64.56112861633301,48.93457779920729,0.04970894464525545,91.11121452262022,90.23434100986205,0.0012477408833258044,0.7071067811865476,0.033485026514816905,2.2718685126965625,13.850000381469727,0.04970894464525545,1,0.04970894464525545,0,-0.6455844910251775,0.0,50.0,1.0242517088951175,1.0242517088951175,0.054982103,False,0.00024846167,False
2024-02-05,68.19080896214494,69.46217469854224,67.17132346877767,69.29725646972656,680078000,0.0,0.0,0.0479443725657287,0.03359472140939551,66.13983790079753,66.13983790079753,48.93457779920729,0.1000365813729054,97.89727522751973,92.78865241574795,0.0012477408833258044,0.7071067811865476,0.05877386885184495,2.2538575896013517,13.670000076293945,0.1000365813729054,2,0.1000365813729054,0,-0.6285922618198163,0.0,50.0,1.0477385289886076,1.0477385289886076,0.0124314055,False,0.0015266285,False
2024-02-06,69.59510487406826,69.71904328530657,66.26677937017486,68.18881225585938,683111000,0.0,0.0,-0.01599549924969146,0.04960498186443646,66.65208148956299,66.65208148956299,48.93457779920729,0.08244094706092195,81.10812153877166,89.86851969650388,0.03743548866592686,0.7071067811865476,0.05152416660094681,2.20478541691352,13.0600004196167,0.08244094706092195,3,0.08244094706092195,1,-0.634533114017207,0.0,50.0,1.0230560056333278,1.0230560056333278,0.2142329,False,0.00013271857,False
2024-02-07,68.28475901119934,70.1848072130282,67.56611760223609,70.0638656616211,495575000,0.0,0.0,0.027497962550309785,0.03834954752293426,67.33443832397461,67.33443832397461,48.93457779920729,0.11220586768612492,98.5880724247362,91.61243024215034,0.03056626612436933,0.38935114921837977,0.05323797999386593,2.2055983590263937,12.829999923706055,0.11220586768612492,4,0.11220586768612492,0,-0.6244835192730739,0.0,50.0,1.0405353843528633,1.0405353843528633,0.017597051,False,0.00029253494,False
2024-02-08,70.03888367292437,70.75852410364115,69.4201981828919,69.6061019897461,414422000,0.0,0.0,-0.006533520061336673,0.01910832741137229,67.71304893493652,67.71304893493652,48.93457779920729,0.10493924833726125,87.39064545596685,90.9087994444531,0.030487936940448424,0.34444158016241944,0.04867254437142196,2.21106887114461,12.789999961853027,0.10493924833726125,5,0.10493924833726125,1,-0.6269369637332658,0.10493924833726131,50.0,1.0279569903376904,1.0279569903376904,0.025277488,False,0.030488284,False
2024-02-09,70.49766579276313,72.14883870113421,70.17682744191819,72.09687042236328,436637000,0.0,0.0,0.03578376552366214,0.02797271706857637,68.33930914742606,68.33930914742606,48.93457779920729,0.1444781353176533,99.50646173666235,92.1370369147687,0.027971757426351693,0.17320424714235708,0.06461747285384996,2.220025327834538,12.930000305175781,0.1444781353176533,6,0.0902813976729756,0,-0.6135873635179515,0.09028139767297572,50.0,1.0549838931914157,1.0549838931914157,0.009708884,False,0.0062778997,False
2024-02-12,72.56361295434608,74.57360667156944,71.21429106971823,72.2117919921875,613710000,0.0,0.0,0.0015939883264137755,0.046294767653930695,68.82336950302124,68.82336950302124,48.93457779920729,0.14630242010518552,81.76839044263407,90.84095610575187,0.026793472355989226,0.08305353365496795,0.06155491544267401,2.231606951608935,13.930000305175781,0.14630242010518552,7,0.04205845470569519,0,-0.6129714262862203,0.04205845470569525,50.0,1.049233603551153,1.049233603551153,0.017117137,False,0.014810427,False
2024-02-13,70.36473436037795,73.41320187519852,69.58512632462431,72.09186553955078,602580000,0.0,0.0,-0.0016607599580092947,0.054403325548966805,69.1865357293023,69.1865357293023,48.93457779920729,0.14439868694610572,80.84263946006979,89.73003203400941,0.02596118256028662,0.01575577605413591,0.05803717108206133,2.2161022480912633,15.850000381469727,0.14439868694610572,8,0.057238909940919555,1,-0.6136141878440495,0.057238909940919624,50.0,1.0419927053670646,1.0419927053670646,0.039402995,False,0.0017660351,False
2024-02-14,73.1653277390137,74.19880626705748,71.9019610905451,73.86297607421875,504917000,0.0,0.0,0.024567411613121815,0.03139253588401051,69.65417976379395,69.65417976379395,48.93457779920729,0.17251360053782672,94.51441313176787,90.20847014378526,0.024405240374360863,-0.11325789676363753,0.07067739117520941,2.2051551011994586,14.380000114440918,0.17251360053782672,9,0.05422353415305054,0,-0.604121688555344,0.05422353415305059,50.0,1.060424174467309,1.060424174467309,0.011087009,False,0.005156046,False
2024-02-15,73.8319812576461,73.93792331267274,72.36371572931519,72.62158203125,420122000,0.0,0.0,-0.016806715745130263,0.021321486387642103,69.92394360628995,69.92394360628995,48.93457779920729,0.1528074977462883,84.93169197425144,89.728763037464,0.025520369910587603,-0.007893942829464779,0.06757850783110997,2.197935464241136,14.010000228881836,0.1528074977462883,10,0.04332206452170137,1,-0.6107751028054564,0.0433220645217014,50.0,1.0385796092987722,1.0385796092987722,0.008352192,False,0.03631685,False
2024-02-16,74.06286100719595,74.36471160286108,72.46466337072968,72.57660675048828,495327000,0.0,0.0,-0.000619310121092731,0.025654534624942292,70.14499886830647,70.14499886830647,48.93457779920729,0.15209355239526243,84.58451327063055,89.30007555689456,0.024642342736190866,-0.09181747572211447,0.06489652382402757,2.177604496545693,14.239999771118164,0.15209355239526243,11,0.006654052045734756,2,-0.6110161537236704,0.006654052045734771,50.0,1.0346654490186395,1.0346654490186395,0.008201971,False,0.00012201043,False
2024-02-20,71.91095085561923,71.91994903053357,67.7000642651573,69.41720581054688,704833000,0.0,0.0,-0.04353194619311895,0.058682088265650155,70.08901478694035,70.08901478694035,48.93457779920729,0.10194067786295265,60.1960780241953,87.06130651591768,0.028644226670876422,0.31923962033438635,0.06454662767166722,2.200516493092306,15.420000076293945,0.10194067786295265,12,-0.03869985918564336,6,-0.627949377589764,-0.03869985918564334,50.0,0.9904149176809566,0.9904149176809566,0.42629138,False,0.00012876857,False
2024-02-21,67.97191561607241,68.85347738557593,66.21480102707116,67.43818664550781,673755000,0.0,0.0,-0.028509058264894582,0.038820097014903535,69.89966991969517,69.89966991969517,48.93457779920729,0.019830680051106574,44.91939055226441,84.05116966137102,0.029282286974020858,0.3729024802551003,0.06640107330551943,2.223413107799927,15.34000015258789,0.07052538687330026,13,-0.06455206643931116,7,-0.6385561904615477,-0.0645520664393111,50.0,0.9647854807180741,0.9647854807180741,0.82209605,False,0.00013010934,False
2024-02-22,74.98740205219113,78.53561836150196,74.1828051803666,78.49864196777344,865100000,0.0,0.0,0.16400878897301108,0.05804725943306861,70.47293472290039,70.47293472290039,73.02742208087142,0.13278138221917377,99.7814183882358,85.09985290982868,0.05082089065364865,2.132508221202628,0.10280169696625165,2.152491312574311,14.539999961853027,0.2461009591392544,14,0.0627603454387851,0,-0.5792762289773544,0.06276034543878506,74.43371575603746,1.1138835394954123,1.1138835394954123,0.0038474603,False,0.13124196,False
2024-02-23,80.74951481547919,82.35270728551444,77.53112722629109,78.77750396728516,829388000,0.0,0.0,0.003552443615855161,0.059710328541801756,70.99197030067444,70.99197030067444,73.36858079764389,0.15528488268272936,82.75648012167531,84.95339211056908,0.04909445088409979,1.6705514825352412,0.09662962666510168,2.1342553230978734,13.75,0.2505276625362597,15,0.08476711418082553,0,-0.5777816315029466,0.0847671141808255,71.90779354171109,1.1096678065651144,1.1096678065651144,0.0046206564,False,0.060366485,False
2024-02-26,79.66006525277888,80.60559805458351,78.46566428274411,79.05237579345703,503973000,0.0,0.0,0.003489217255296939,0.02686331934387595,71.46611180024989,71.46611180024989,73.72140769614907,0.12829023986838878,84.08221110162238,84.90214616886635,0.04753386027570243,1.3769527804535953,0.09381326949569187,2.1112165458116356,13.739999771118164,0.2548910252346073,16,0.08922667141537562,0,-0.5763084198860833,0.08922667141537555,68.77647874959654,1.1061519061567389,1.1061519061567389,0.0012219632,False,0.029530924,False
2024-02-27,79.34120423128547,79.44016125360511,77.12332243829638,78.66154479980469,391705000,0.0,0.0,-0.004943950004405728,0.02920095349895335,71.86585807800293,71.86585807800293,72.25558232592783,0.13009553115605557,82.19719886364778,84.75187131857643,0.04628511568116015,1.174837968599757,0.08633512480316023,2.0987667950729607,13.430000305175781,0.24868690674487,17,0.13317071583790654,1,-0.5784031298754542,0.13317071583790652,70.73040485152504,1.0945607121872216,1.0945607121872216,0.0009835744,False,0.03039608,False
