Date,Close,Volatility,MA_25,MA_100,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,One_Week_Growth,Target
2015-02-12,175.5250244140625,0.009716697668918852,171.12764953613282,175.01994003295897,0.049743605467803216,19,0.013584411295477272,0
2015-02-13,176.24755859375,0.005165742541826563,171.2580419921875,175.01994003295897,0.05406478780286239,20,0.02057899985279632,0
2015-02-17,176.52479553222656,0.005826176008898237,171.45497497558594,175.01994003295897,0.05572282889607261,21,0.02678016156390206,0
2015-02-18,176.54159545898438,0.004197294989228148,171.70634826660157,175.01994003295897,0.055823302408298074,22,0.016053173469609883,0
2015-02-19,176.4155731201172,0.005634843871571751,171.97183654785155,175.01994003295897,0.05506961418171306,23,0.014739279476781553,0
2015-02-20,177.4741668701172,0.012411715469468104,172.32066772460936,175.01994003295897,0.06140063178766561,24,0.011104641418289596,0
2015-02-23,177.44898986816406,0.003460751767701946,172.73032653808593,175.01994003295897,0.06125005840422146,25,0.006816725769140275,0
2015-02-24,177.95306396484375,0.006110309656865105,173.07243774414061,175.01994003295897,0.0642647200539655,26,0.00809103575682335,0
2015-02-25,177.80186462402344,0.004819069520991097,173.39405029296876,175.01994003295897,0.06336045844393633,27,0.007138652858339256,0
2015-02-26,177.591796875,0.005011406940108565,173.67298034667968,175.01994003295897,0.06210412888643591,28,0.006667346505072613,0
2015-02-27,176.98690795898438,0.0046388135615868875,173.82622619628907,175.01994003295897,0.05848653490674306,29,-0.0027455202057063977,0
2015-03-02,178.1043243408203,0.006357322068749676,174.06214294433593,175.01994003295897,0.06516934669037878,30,0.0036930865210511588,0
2015-03-03,177.37332153320312,0.009315747904342904,174.25268981933593,175.01994003295897,0.06079751694452475,31,-0.0032578389982380607,0
2015-03-04,176.6256103515625,0.0067966158557679675,174.50439880371093,175.01994003295897,0.05632576122602142,32,-0.006615533953753694,0
2015-03-05,176.81884765625,0.004510478445855146,174.85121398925781,175.01994003295897,0.05748143475810431,33,-0.004352392578662045,0
2015-03-06,174.33201599121094,0.013561247076315591,175.03638427734376,175.01994003295897,0.04260870850745092,34,-0.015000499180361393,0
2015-03-09,175.0545654296875,0.005968952544462122,175.33581726074217,175.01994003295897,0.04692998209910612,35,-0.017123441120367122,0
2015-03-10,172.21482849121094,0.009094890531423826,175.43865356445312,175.01994003295897,0.029946673295545803,36,-0.029082688407718327,0
2015-03-11,171.81153869628906,0.005358303568077238,175.42722778320314,175.01994003295897,0.027534761462558514,37,-0.027255796289628265,0
2015-03-12,173.99598693847656,0.009646281694083901,175.52939208984375,175.01994003295897,0.04059905574974959,38,-0.015964704867103885,0
2015-03-13,172.9289093017578,0.01620153201869777,175.5196453857422,175.01994003295897,0.03421729947640616,39,-0.008048473950555746,0
2015-03-16,175.23936462402344,0.013690686174530634,175.62147216796876,175.01994003295897,0.048035190733586225,40,0.0010556662368805814,0
2015-03-17,174.71852111816406,0.006933422044773333,175.7333837890625,175.01994003295897,0.04492023808480877,41,0.014538194236165314,0
2015-03-18,176.81884765625,0.02242156887486604,175.856044921875,175.01994003295897,0.05748143475810431,42,0.029144194842538163,0
2015-03-19,176.01234436035156,0.0068584606370712025,175.94241455078125,175.01994003295897,0.05265806737510987,43,0.011588528318115632,0
2015-03-20,177.56593322753906,0.007295783369004562,176.0240509033203,175.01994003295897,0.06194944895617055,44,0.02681462541170454,0
2015-03-23,177.219970703125,0.005275166904337322,176.06294738769532,175.01994003295897,0.0598803881544558,45,0.011302289775764418,0
2015-03-24,176.22413635253906,0.007910356707359161,176.05092102050781,175.01994003295897,0.053924708927961314,46,0.008617376250321662,0
2015-03-25,173.64175415039062,0.01741043316655002,175.93492736816407,175.01994003295897,0.03848053387298834,47,-0.017968070417673454,0
2015-03-26,173.228271484375,0.010977751396842487,175.80743530273438,175.01994003295897,0.03600766263385517,48,-0.015817486472861852,0
2015-03-27,173.62489318847656,0.005118719966675192,175.65346435546874,175.01994003295897,0.038379695334378766,49,-0.022194798109231417,0
2015-03-30,175.74310302734375,0.007971755389619218,175.58522888183595,175.01994003295897,0.051047844738217676,50,-0.00833352849524649,0
2015-03-31,174.2071990966797,0.008395279066296913,175.43539428710938,175.01994003295897,0.04186222955195201,51,-0.011445295165609215,0
2015-04-01,173.5911407470703,0.009254342108424587,175.26696533203125,175.01994003295897,0.038177835743967575,52,-0.0002914817554565685,0
2015-04-02,174.21568298339844,0.007684086511889047,175.1319207763672,175.01994003295897,0.04191296821934289,53,0.005700059756773124,0
2015-04-06,175.38868713378906,0.01577635638802153,175.06799194335937,175.01994003295897,0.04892822778230411,54,0.010158646683213979,0
2015-04-07,174.9245147705078,0.007312561383665279,174.94079956054688,175.01994003295897,0.04615220213117004,55,-0.004657868461037551,0
2015-04-08,175.51519775390625,0.006889870656492649,174.866474609375,175.01994003295897,0.04968483621996198,56,0.007508292791623683,0
2015-04-09,176.2916717529297,0.009577390730898675,174.8531170654297,175.01994003295897,0.054328610621975755,57,0.015556848087046937,0
2015-04-10,177.253662109375,0.005401480117148448,174.8705096435547,175.01994003295897,0.060081882718482894,58,0.017438034704752026,0
2015-04-13,176.45193481445312,0.007623796353653171,174.9553063964844,175.01994003295897,0.05528707865004483,59,0.006062236385024011,0
2015-04-14,176.78955078125,0.007708884669860065,175.02470581054686,175.01994003295897,0.057306222093732935,60,0.010661947601735555,0
2015-04-15,177.5828094482422,0.005189223147128726,175.23942504882814,175.01994003295897,0.06205037875137615,61,0.011780243083194364,0
2015-04-16,177.53216552734375,0.005665868915500686,175.46825012207032,175.01994003295897,0.06174749810916333,62,0.007036598848257469,0
2015-04-17,175.48997497558594,0.010625065543998426,175.5280096435547,175.01994003295897,0.04953398906672974,63,-0.009950074445857049,0
2015-04-20,177.09335327148438,0.006170445332427857,175.69458740234376,175.01994003295897,0.05912314092062574,64,0.0036350888286134087,0
2015-04-21,176.8823699951172,0.007689728633729572,175.7603076171875,175.01994003295897,0.057861335967363724,65,0.0005250265836245216,0
2015-04-22,177.75161743164062,0.009285330498724289,175.88163146972656,175.01994003295897,0.0630599504732202,66,0.0009505874128410419,0
2015-04-23,178.19888305664062,0.00918395427373175,175.93683288574218,175.01994003295897,0.06573486381595661,67,0.0037554745491694685,0
2015-04-24,178.6123809814453,0.0040631229116127624,176.04083435058592,175.01994003295897,0.06820782631168582,68,0.017792503567760853,0
2015-04-27,177.8698272705078,0.009136732560996421,176.05299011230468,175.01994003295897,0.06376691532263952,69,0.004384546255855826,0
2015-04-28,178.43516540527344,0.01029703953868258,176.10159790039063,175.01994003295897,0.067147972205431,70,0.00877868953360994,0
2015-04-29,177.70094299316406,0.008033404106302171,176.16067016601562,175.01994003295897,0.06275688731781533,71,-0.00028508566734164464,0
2015-04-30,175.92027282714844,0.013007484861897355,176.25181091308593,175.01994003295897,0.052107425074684396,72,-0.012786894005210603,0
2015-05-01,177.82757568359375,0.0071155947306313855,176.4357830810547,175.01994003295897,0.06351422580824143,73,-0.004393901999061867,0
2015-05-04,178.33387756347656,0.00435543335489147,176.6241424560547,175.01994003295897,0.06654221092100537,74,0.002608932049295909,0
2015-05-05,176.2916717529297,0.012936601441121492,176.64608520507812,175.01994003295897,0.054328610621975755,75,-0.01201273105262246,0
2015-05-06,175.5658721923828,0.01512692405934473,176.70043212890624,175.01994003295897,0.04998789937536685,76,-0.012014966070626798,0
2015-05-07,176.26634216308594,0.008945751379048312,176.80744018554688,175.01994003295897,0.05417712467257133,77,0.00196719417481539,0
2015-05-08,178.58709716796875,0.0051214046189671965,176.9822967529297,175.01994003295897,0.06805661413206947,78,0.00427111195468588,0
2015-05-11,177.7347412109375,0.006475374910244463,177.07613891601562,175.01994003295897,0.06295902067801461,79,-0.0033596328455640645,0
2015-05-12,177.2030792236328,0.00958928371629304,177.16728149414064,175.01994003295897,0.05977936710265418,80,0.005169883872792713,0
2015-05-13,177.23678588867188,0.0070318606877714665,177.23614501953125,175.01994003295897,0.05998095292327729,81,0.009517303536407784,0
2015-05-14,179.0850372314453,0.0066748893459720356,177.34787963867188,175.01994003295897,0.07103459063021075,82,0.015991113412630042,0
2015-05-15,179.27903747558594,0.003530408545381381,177.4288946533203,175.01994003295897,0.072194826992095,83,0.003874525755723557,0
2015-05-18,179.83604431152344,0.005842396354512587,177.56425903320311,175.01994003295897,0.07552605777345586,84,0.011822691986211664,0
2015-05-19,179.77694702148438,0.004126828269288859,177.6837548828125,175.01994003295897,0.07517262097704422,85,0.014524960904337858,0
2015-05-20,179.6503143310547,0.006005155129952726,177.766455078125,175.01994003295897,0.07441528248661813,86,0.013617536733592228,0
2015-05-21,180.17359924316406,0.00582955880788469,177.8721124267578,175.01994003295897,0.07754483619075987,87,0.006078464334861922,0
2015-05-22,179.74319458007812,0.0029571425266490263,178.0422412109375,175.01994003295897,0.07497076138663303,88,0.0025890205069591943,0
2015-05-26,177.8106689453125,0.012758977362249539,178.07093383789064,175.01994003295897,0.06341311349984377,89,-0.011262343841941136,0
2015-05-27,179.49850463867188,0.010508881518121255,178.1755792236328,175.01994003295897,0.07350737061274788,90,-0.0015488214002167267,0
2015-05-28,179.2958984375,0.004521223787498296,178.2373504638672,175.08697052001952,0.07229566553070456,91,-0.001972809760307892,0
2015-05-29,178.1820068359375,0.007580682336130718,178.23667541503906,175.1740316772461,0.06563393402075102,92,-0.011053741589180821,0
2015-06-01,178.54489135742188,0.008115510054212807,178.23397583007812,175.28068466186522,0.06780419838745945,93,-0.00666675155883234,0
2015-06-02,178.3676300048828,0.009098654772399082,178.25388793945314,175.36464462280273,0.06674407051141656,94,0.0031323264395435313,0
2015-06-03,178.84024047851562,0.0063207374428804,178.2700909423828,175.42316955566406,0.06957056106015343,95,-0.003667240356577506,0
2015-06-04,177.3296661376953,0.009996686109507063,178.25523986816407,175.48045150756835,0.060536431823292186,96,-0.010966409811600242,0
2015-06-05,177.02584838867188,0.007620891292082656,178.299462890625,175.54813735961915,0.05871942173980335,97,-0.00648863747690398,0
2015-06-08,175.93724060058594,0.006821255193348988,178.22384948730468,175.60972610473632,0.05220890240946616,98,-0.014605014666119964,0
2015-06-09,175.91188049316406,0.00676422970857371,178.1269696044922,175.68131103515626,0.05205723394686968,99,-0.013767910195653377,0
2015-06-10,178.0216827392578,0.01007785575564718,178.1961700439453,175.78945266723633,0.06467510096629785,100,-0.004577033317935797,0
2015-06-11,178.59555053710938,0.0042084329848155935,178.31735717773438,175.88140533447265,0.0681071702862683,101,0.007138593485148226,0
2015-06-12,177.22837829589844,0.008545400004621619,178.35583862304688,175.95607360839844,0.05993067053886655,102,0.0011440696885229862,0
2015-06-15,176.4688262939453,0.00795630591912155,178.27110778808594,176.01457641601561,0.05538809970184645,103,0.0030214506692540777,0
2015-06-16,177.430908203125,0.00780167970111389,178.25895446777344,176.05732788085936,0.06114191933792974,104,0.00863516270590936,0
2015-06-17,177.7178192138672,0.009307216619740936,178.2795440673828,176.11244201660156,0.06285781711302092,105,-0.0017068905355517305,0
2015-06-18,179.5659942626953,0.012824719541850625,178.37271240234375,176.1820054626465,0.07391099853697425,106,0.005433750855871944,0
2015-06-19,178.76889038085938,0.00562755321868713,178.36006652832032,176.2663655090332,0.0691438452171323,107,0.0086922427422369,0
2015-06-22,179.6847381591797,0.00448302077214334,178.37629455566406,176.3817282104492,0.07462115736725451,108,0.01822368252100004,0
2015-06-23,179.8118896484375,0.004101042329077869,178.37532836914062,176.48281951904298,0.0753815985819455,109,0.013419203392605716,0
2015-06-24,178.50599670410156,0.00802945842830433,178.32449035644532,176.59219207763672,0.06757158532418724,110,0.004434994159397521,0
2015-06-25,177.9632568359375,0.007010874868536651,178.25700805664061,176.67538543701173,0.06432567946011138,111,-0.008925617755960458,0
2015-06-26,177.9293212890625,0.006752571279096432,178.16723693847655,176.73370681762697,0.06412272479054786,112,-0.004696393707027013,0
2015-06-29,174.19810485839844,0.02162941568849928,177.94543334960937,176.76126907348632,0.041807840620720065,113,-0.03053477639219826,0
2015-06-30,174.5626678466797,0.009842751128967236,177.81551330566407,176.77516998291014,0.04398814321299144,114,-0.02919285155181295,0
2015-07-01,175.96192932128906,0.007076499547187076,177.67405029296876,176.80785232543946,0.05235655558183745,115,-0.014251999539430793,0
2015-07-02,175.80084228515625,0.0070169013431723715,177.534248046875,176.8466534423828,0.051393159697582944,116,-0.01215090457000767,0
2015-07-06,175.300537109375,0.010302741279921484,177.4189892578125,176.8621356201172,0.04840103842705751,117,-0.014774316906524865,0
2015-07-07,176.40293884277344,0.01961730492310479,177.33331115722658,176.88763397216798,0.0549940537202029,118,0.012657049203648185,0
2015-07-08,173.443359375,0.01215964794642435,177.13634033203124,176.86681732177735,0.0372940156114484,119,-0.006412072440728167,0
2015-07-09,173.75711059570312,0.012461369371709127,176.93301513671875,176.84191284179687,0.03917043373895065,120,-0.012530089514761755,0
2015-07-10,175.94493103027344,0.014617197536952089,176.87762573242188,176.83611419677734,0.052254895733863646,121,0.0008196135083555767,0
2015-07-13,177.8869171142578,0.004593480213624513,176.91206848144532,176.84956741333008,0.06386912271018949,122,0.014753976499621846,0
2015-07-14,178.65866088867188,0.0066756110391211956,177.02092529296874,176.87199829101561,0.06848460756743498,123,0.01278732690450779,0
2015-07-15,178.5992431640625,0.005884333119653786,177.12841979980467,176.88324905395507,0.06812925438250676,124,0.029726613965744386,0
2015-07-16,180.03237915039062,0.0033983161244936296,177.20884765625,176.90908294677735,0.07670025639453219,125,0.03611517556417443,0
2015-07-17,180.18508911132812,0.003532903215975452,177.27242919921875,176.93140319824218,0.07761355240756802,126,0.02409934776879208,0
2015-07-20,180.27835083007812,0.004559275966693642,177.39442810058594,176.95616806030273,0.07817131272248358,127,0.01344356153119608,0
2015-07-21,179.5659942626953,0.006355063550635522,177.51831481933593,176.9759100341797,0.07391099853697425,128,0.0050785860003106365,0
2015-07-22,179.24374389648438,0.0041720234834747155,177.5908282470703,176.99847839355468,0.0719837504854851,129,0.00360864201328015,0
2015-07-23,178.23458862304688,0.008982148666614264,177.6114990234375,176.99978103637696,0.06594840425065923,130,-0.009985928841400038,0
2015-07-24,176.38597106933594,0.013171607101641902,177.48429809570314,176.98990753173828,0.05489257638542114,131,-0.021084530694129078,0
2015-07-27,175.35986328125,0.006233732143146802,177.34793701171876,176.97725006103516,0.04875584407240956,132,-0.02728274097350747,0
2015-07-28,177.5137939453125,0.012993873793162922,177.26109924316407,176.98419952392578,0.06163762516754711,133,-0.011428669029507676,0
2015-07-29,178.7349853515625,0.008258524741375168,177.21802307128905,177.0282292175293,0.06894107306076083,134,-0.002838361517463528,0
2015-07-30,178.77734375,0.007613275959435423,177.228876953125,177.0654570007324,0.06919440137133112,135,0.003045172831750431,0
2015-07-31,178.50599670410156,0.006101567010240745,177.25058654785155,177.12836868286132,0.06757158532418724,136,0.012019241790676594,0
2015-08-03,177.90390014648438,0.008932836752060358,177.24956970214845,177.1892922973633,0.06397069130156728,137,0.014507520806823049,0
2015-08-04,177.5562286376953,0.006914625509508668,177.3838946533203,177.22489471435546,0.061891409761097534,138,0.00023905011233038564,0
2015-08-05,178.1413116455078,0.0075077303585956694,177.52704040527342,177.27701873779296,0.06539055267914765,139,-0.003321530504433512,0
2015-08-06,176.68275451660156,0.013172306628456351,177.55587341308595,177.29145263671876,0.056667517178141634,140,-0.011716189476041694,0
2015-08-07,176.3435821533203,0.007061881220415868,177.5775830078125,177.30770324707032,0.054639065561658796,141,-0.012113960263003154,0
2015-08-10,178.5653076171875,0.00664181669417101,177.708173828125,177.32516784667968,0.06792629971294326,142,0.0037177794874565517,0
2015-08-11,176.95413208007812,0.008183024854659222,177.7302215576172,177.33458572387696,0.05829051573847758,143,-0.0033910190717429955,0
2015-08-12,177.16612243652344,0.01825116492760973,177.87913208007814,177.3305876159668,0.05955834362707736,144,-0.005474245137056966,0
2015-08-13,176.94564819335938,0.0073779934673696545,178.00667358398437,177.32784439086913,0.0582397770710867,145,0.0014879419187066034,0
2015-08-14,177.59010314941406,0.005997217501918822,178.07248046875,177.3415040588379,0.06209399940427694,146,0.007068706333809072,0
2015-08-17,178.58226013183594,0.011642914079882499,178.10029418945314,177.39090911865233,0.06802768579112899,147,9.493733623089362e-05,0
2015-08-18,178.06504821777344,0.004660875835356381,178.07654968261718,177.43927688598632,0.0649344522122059,148,0.0062779892429558615,0
2015-08-19,176.6573486328125,0.012721739202777428,177.99887390136718,177.4696014404297,0.05651557494575708,149,-0.0028717330193487323,0
2015-08-20,172.96847534179688,0.02125804806751434,177.71631774902343,177.44185516357422,0.034453927829903544,150,-0.022476805121629195,0
2015-08-21,167.76171875,0.03182470780208764,177.21938293457032,177.37740036010743,0.0033144395676919527,151,-0.05534308627066353,0
2015-08-24,160.6977996826172,0.08043096372731462,176.43616088867188,177.24846694946288,0.0,0,-0.10014690393108361,0
2015-08-25,158.80674743652344,0.04364733714874648,175.605791015625,177.09437759399415,0.0,0,-0.10815317758315557,1
2015-08-26,164.9038848876953,0.03342356365964669,175.03219665527342,176.9895295715332,0.03839344076742683,1,-0.06653254923205665,0
2015-08-27,168.98284912109375,0.02136834516182479,174.66212707519531,176.93011291503908,0.06407852215875019,2,-0.023042500737936567,0
2015-08-28,168.9913330078125,0.009672534856147653,174.36634155273438,176.86487426757813,0.06413194486814824,3,0.007329528255757056,0
2015-08-31,167.6260223388672,0.010701177979128085,174.05698791503906,176.7782177734375,0.055534635931441756,4,0.04311336353038708,0
2015-09-01,162.62274169921875,0.020919680235442984,173.4613458251953,176.63190856933593,0.02402916956800341,5,0.024029169568003494,0
2015-09-02,165.70948791503906,0.015620227218130237,172.94032592773436,176.5244841003418,0.043466292144008024,6,0.0048852883477692455,0
2015-09-03,165.8282470703125,0.01574440244765715,172.42236206054687,176.41487106323243,0.044214113991570936,7,-0.018668178854770345,0
2015-09-04,163.318115234375,0.011667098412184005,171.81484680175782,176.27222412109376,0.028407910058448865,8,-0.03357105759486034,0
2015-09-08,167.4225311279297,0.012452803975726772,171.39559204101562,176.1711277770996,0.05425325957796636,9,-0.0012139595517343116,0
2015-09-09,165.1837615966797,0.025687311504354778,170.900693359375,176.06806564331055,0.040155813673504036,10,0.01574822728175196,0
2015-09-10,166.08265686035156,0.015265220281515897,170.41834716796876,175.9579586791992,0.0458161226854443,11,0.0022519467654369407,0
2015-09-11,166.83737182617188,0.011720792751005456,170.02453186035157,175.85750869750976,0.05056853388964694,12,0.006085361050891969,0
2015-09-14,166.2183074951172,0.008022350116968655,169.61952087402344,175.74217559814454,0.04667030953175476,13,0.017757933690210503,0
2015-09-15,168.29592895507812,0.015411213925490191,169.20874572753905,175.64314605712892,0.05975301220968337,14,0.005216728126521186,0
2015-09-16,169.75448608398438,0.010059349795408467,168.9207598876953,175.5545671081543,0.0689374905297198,15,0.027670543660730962,0
2015-09-17,169.37290954589844,0.018048197846422163,168.60903137207032,175.4695979309082,0.06653471769893401,16,0.01981093479443463,0
2015-09-18,166.6051025390625,0.01900764311634186,168.19540954589843,175.35129730224608,0.04910594309386091,17,-0.001392189798766319,0
2015-09-21,167.466064453125,0.012573742268460813,167.7904479980469,175.2489485168457,0.054527387257665316,18,0.007506736031736239,0
2015-09-22,165.29238891601562,0.009799923186621875,167.25885314941405,175.14266967773438,0.040839835738620364,19,-0.017846777742699937,0
2015-09-23,165.02818298339844,0.009066995524712133,166.73737854003906,175.0146757507324,0.039176141110514005,20,-0.02784199233620044,0
2015-09-24,164.43141174316406,0.015040330374433145,166.24834106445311,174.8756510925293,0.03541829549080625,21,-0.0291752548620845,0
2015-09-25,164.38876342773438,0.016389243996143995,165.90515258789063,174.75662200927735,0.0351497406836704,22,-0.013302948574510087,0
2015-09-28,160.2631378173828,0.022265117841485178,165.60520935058594,174.60359466552734,0.00917083439065779,23,-0.04301126117260812,1
2015-09-29,160.3568878173828,0.014925440875415417,165.59157287597657,174.4445001220703,0.009761174546308121,24,-0.02985921572674788,0
2015-09-30,163.348876953125,0.012554496249144762,165.77325805664063,174.29211791992188,0.02860161542202163,25,-0.01017587420472521,0
2015-10-01,163.77508544921875,0.01390044847715958,165.72810607910156,174.1525213623047,0.03128543398120539,26,-0.003991489746317245,0
2015-10-02,166.2214813232422,0.03114298113006389,165.6176513671875,174.04270538330078,0.046690295005774166,27,0.011148681073408495,0
2015-10-05,169.17941284179688,0.012267146389847198,165.62517456054687,173.96213165283203,0.06531627637181783,28,0.055635220586870204,0
2015-10-06,168.59974670410156,0.009984346487392942,165.66412353515625,173.85727874755858,0.061666140926993546,29,0.05140321066910358,0
2015-10-07,169.98069763183594,0.011815013452130383,165.95844177246093,173.76429534912108,0.07036193597365147,30,0.040599120131165733,0
2015-10-08,171.5150146484375,0.01487814405263482,166.19066284179686,173.68108505249023,0.08002347140189164,31,0.04725950334868645,0
2015-10-09,171.61729431152344,0.006554732512782635,166.4222247314453,173.59948852539063,0.08066752251896915,32,0.03246158646479813,0
2015-10-12,171.77928161621094,0.004219992316818592,166.76067138671874,173.5207781982422,0.08168755036603684,33,0.015367524515794706,0
2015-10-13,170.69674682617188,0.010515826935136226,166.89164001464843,173.42600967407228,0.07487087029725221,34,0.012437741829770532,0
2015-10-14,169.87840270996094,0.009641286574064035,167.0794256591797,173.3273617553711,0.06971778877256425,35,-0.0006018031653015621,0
2015-10-15,172.48683166503906,0.013594568151792878,167.3355926513672,173.27412338256835,0.08614296589622984,36,0.005666075466299825,0
2015-10-16,173.27101135253906,0.006754400753438094,167.5929382324219,173.21184844970702,0.09108091532318001,37,0.009636074543942774,0
2015-10-19,173.35626220703125,0.006123408564814871,167.87845642089843,173.15245208740234,0.09161773668542258,38,0.009180272358709773,0
2015-10-20,173.1346435546875,0.006359345562329129,168.0720050048828,173.10197845458984,0.09022221252841324,39,0.014282033921819481,0
2015-10-21,172.0606231689453,0.010510286249366216,168.16425048828125,173.03713577270508,0.08345914733704608,40,0.012845779240755917,0
2015-10-22,174.9673309326172,0.0180312763836744,168.38802734375,173.00313278198243,0.1017625746824976,41,0.01438080370329442,0
2015-10-23,176.88526916503906,0.007961369826221375,168.79923400878906,172.98358306884765,0.11383975819882453,42,0.020858987226353598,0
2015-10-26,176.45059204101562,0.003907368773127868,169.1586151123047,172.97479232788086,0.11110261301425244,43,0.017849541715942996,0
2015-10-27,176.10955810546875,0.0058681218805785125,169.59130187988282,172.96562942504883,0.1089551353972627,44,0.01718266483069031,0
2015-10-28,178.11276245117188,0.01338158943802838,170.11468505859375,172.9873846435547,0.12156923635984192,45,0.03517445869229485,0
2015-10-29,178.01046752929688,0.005087581125709703,170.65784729003906,173.00837051391602,0.1209250891587547,46,0.017392598838074758,0
2015-10-30,177.24331665039062,0.008131622348104803,171.1720294189453,173.00058685302736,0.11609436948663947,47,0.0020241792153845584,0
2015-11-02,179.3402099609375,0.011760737625307,171.9351123046875,173.00803344726563,0.12929842626883017,48,0.016376357180202472,0
2015-11-03,179.8601837158203,0.009334698778265042,172.715244140625,173.03435150146484,0.13257268106767398,49,0.02129711556090208,0
2015-11-04,179.31468200683594,0.008422042715366992,173.35387634277345,173.06281005859375,0.1291376777205875,50,0.006748082165047409,0
2015-11-05,179.13565063476562,0.00898160649827343,173.9682989501953,173.07985748291014,0.1280103240346752,51,0.006320881693564262,0
2015-11-06,179.04188537597656,0.0088681251150829,174.48111511230468,173.09309814453124,0.12741988779501515,52,0.010147455822741014,0
2015-11-09,177.3711395263672,0.01213515156728631,174.8087841796875,173.07114959716796,0.11689926523596936,53,-0.010979525645694266,0
2015-11-10,177.78030395507812,0.006794871087825676,175.17600646972656,173.06126373291016,0.11947575795630849,54,-0.011563869878107091,0
2015-11-11,177.081298828125,0.006127914349748381,175.46003051757813,173.0352293395996,0.11507414947155235,55,-0.01245510492345403,0
2015-11-12,174.60928344726562,0.010847410335956426,175.58380126953125,172.9832032775879,0.09950796339468265,56,-0.025267818948717657,0
2015-11-13,172.64874267578125,0.010912628631923913,175.62505920410158,172.92463073730468,0.087162513323249,57,-0.035707525570176646,0
2015-11-16,175.27420043945312,0.017348802088565658,175.76485595703124,172.89774017333986,0.10369492020174952,58,-0.011822324040503429,0
2015-11-17,175.14637756347656,0.010485889342781671,175.94284118652342,172.869910736084,0.10289002445241963,59,-0.014815625426465195,0
